LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;27;5;0,00;1;;id2540color5.jpg;;U;PART;2540;;;0;;;Plate, Modified 1 x 2 with Bar Handle on Side - Free Ends;;;;;;;;;;;;;;;;;;;;;;;;;;Blackbox 4200-1;A;2;
;;5;5;0,00;1;;id3004color5.jpg;;U;PART;3004;;;0;;;Brick 1 x 2;;;;;;;;;;;;;;;;;;;;;;;;;;Blackbox 4200-1;A;2;
;;5;3;0,00;2;;id3005color3.jpg;;U;PART;3005;;;0;;;Brick 1 x 1;;;;;;;;;;;;;;;;;;;;;;;;;;Blackbox 4200-1;A;2;
;;5;3;0,00;1;;id3010color3.jpg;;U;PART;3010;;;0;;;Brick 1 x 4;;;;;;;;;;;;;;;;;;;;;;;;;;Blackbox 4200-1;A;2;
;;10;88;0,00;1;;Not Available;;U;PART;30150;;;0;;;Container, Crate 3 x 4 x 1 2/3 with Handholds;;;;;;;;;;;;;;;;;;;;;;;;;;Blackbox 4200-1;A;2;
;;26;3;0,00;1;;id3020color3.jpg;;U;PART;3020;;;0;;;Plate 2 x 4;;;;;;;;;;;;;;;;;;;;;;;;;;Blackbox 4200-1;A;2;
;;26;86;0,00;2;;id3021color86.jpg;;U;PART;3021;;;0;;;Plate 2 x 3;;;;;;;;;;;;;;;;;;;;;;;;;;Blackbox 4200-1;A;2;
;;26;17;0,00;2;;id3023color17.jpg;;U;PART;3023;;;0;;;Plate 1 x 2;;;;;;;;;;;;;;;;;;;;;;;;;;Blackbox 4200-1;A;2;
;;26;98;0,00;2;;id3024color98.jpg;;U;PART;3024;;;0;;;Plate 1 x 1;;;;;;;;;;;;;;;;;;;;;;;;;;Blackbox 4200-1;A;2;
;;8;5;0,00;1;;id3062bcolor5.jpg;;U;PART;3062b;;;0;;;Brick, Round 1 x 1 Open Stud;;;;;;;;;;;;;;;;;;;;;;;;;;Blackbox 4200-1;A;2;
