LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;488;5;0,00;1;;id4543color5.jpg;;U;PART;4543;;;0;;;Duplo Backhoe / Train Cabin Roof;;;;;;;;;;;;;;;;;;;;;;;;;;Joseph 10847-1;A;1;
;;417;4;0,00;1;;id98223color4.jpg;;U;PART;98223;;;0;;;Duplo, Brick 2 x 4 Slope Curved Double;;;;;;;;;;;;;;;;;;;;;;;;;;Joseph 10847-1;A;1;
;;417;34;0,00;1;;id98223color34.jpg;;U;PART;98223;;;0;;;Duplo, Brick 2 x 4 Slope Curved Double;;;;;;;;;;;;;;;;;;;;;;;;;;Joseph 10847-1;A;1;
;;417;156;0,00;1;;id98223color156.jpg;;U;PART;98223;;;0;;;Duplo, Brick 2 x 4 Slope Curved Double;;;;;;;;;;;;;;;;;;;;;;;;;;Joseph 10847-1;A;1;
;;440;5;0,00;1;;id31110pb073color5.jpg;;U;PART;31110pb073;;;0;;;Duplo, Brick 2 x 2 x 2 with Number 1 Lime Pattern;;;;;;;;;;;;;;;;;;;;;;;;;;Joseph 10847-1;A;1;
;;440;4;0,00;1;;id31110pb074color4.jpg;;U;PART;31110pb074;;;0;;;Duplo, Brick 2 x 2 x 2 with Number 2 Blue Pattern;;;;;;;;;;;;;;;;;;;;;;;;;;Joseph 10847-1;A;1;
;;440;3;0,00;1;;id31110pb075color3.jpg;;U;PART;31110pb075;;;0;;;Duplo, Brick 2 x 2 x 2 with Number 3 Orange Pattern;;;;;;;;;;;;;;;;;;;;;;;;;;Joseph 10847-1;A;1;
;;440;34;0,00;1;;id31110pb076color34.jpg;;U;PART;31110pb076;;;0;;;Duplo, Brick 2 x 2 x 2 with Number 4 Medium Blue Pattern;;;;;;;;;;;;;;;;;;;;;;;;;;Joseph 10847-1;A;1;
;;440;36;0,00;1;;id31110pb077color36.jpg;;U;PART;31110pb077;;;0;;;Duplo, Brick 2 x 2 x 2 with Number 5 Yellow Pattern;;;;;;;;;;;;;;;;;;;;;;;;;;Joseph 10847-1;A;1;
;;440;6;0,00;1;;id31110pb078color6.jpg;;U;PART;31110pb078;;;0;;;Duplo, Brick 2 x 2 x 2 with Number 6 Red Pattern;;;;;;;;;;;;;;;;;;;;;;;;;;Joseph 10847-1;A;1;
