ITEMID;QTY;COLORNAME;BOX;ROW;COLUMN
3068bpb0062;4;White;casier bleue clair;C;4
3069bp52;2;White;casier bleue clair;C;4
3069bp80;2;White;casier bleue clair;C;4
3069bpb0030;10;White;casier bleue clair;C;4
3069bpb0030;5;Dark Bluish Gray;casier bleue clair;C;4
3069bpx19;8;Light Bluish Gray;casier bleue clair;C;4
3069bpx9;1;Yellow;casier bleue clair;C;4
3070bp07;7;Light Bluish Gray;casier bleue clair;C;4
3070bpb089;4;Light Bluish Gray;casier bleue clair;C;4
3660p01;2;White;casier bleue clair;C;4
2377pb01;2;White;casier bleue clair;C;5
3002oldpb05;1;White;casier bleue clair;C;5
3002oldpb06;1;White;casier bleue clair;C;5
3002pb01;3;White;casier bleue clair;C;5
3004pb003;2;White;casier bleue clair;C;5
3004pb008;2;Light Gray;casier bleue clair;C;5
3010pb030;2;Black;casier bleue clair;C;5
3010pb047;4;White;casier bleue clair;C;5
3010pb103;2;White;casier bleue clair;C;5
3010pb133;1;White;casier bleue clair;C;5
3037pb020;2;White;casier bleue clair;C;5
3039pb017;2;Black;casier bleue clair;C;5
30413pb027;1;White;casier bleue clair;C;5
3245cpb024;2;White;casier bleue clair;C;5
3622pb005;2;White;casier bleue clair;C;5
2454pb082;1;White;casier bleue clair;D;1
2513px2;1;White;casier bleue clair;D;1
3009pb028;3;White;casier bleue clair;D;1
3009pb123;5;White;casier bleue clair;D;1
41747pb029;1;White;casier bleue clair;D;1
41748pb029;1;White;casier bleue clair;D;1
4215apb10;1;White;casier bleue clair;D;1
45677pb015;1;White;casier bleue clair;D;1
45677pb025;1;White;casier bleue clair;D;1
45677pb051;1;White;casier bleue clair;D;1
45677pb052;1;White;casier bleue clair;D;1
4866pb01;1;White;casier bleue clair;D;1
58381pb12;1;White;casier bleue clair;D;1
6239pb015;1;White;casier bleue clair;D;1
2362apb02;3;White;casier bleue clair;D;2
2362apb04L;3;Black;casier bleue clair;D;2
2362apb04R;2;Black;casier bleue clair;D;2
2362apb08;2;Trans-Dark Blue;casier bleue clair;D;2
2362apb19;4;Trans-Black;casier bleue clair;D;2
4864ap01;2;Yellow;casier bleue clair;D;2
4864ap02;16;White;casier bleue clair;D;2
4864apb003;2;White;casier bleue clair;D;2
4864apb004L;3;Red;casier bleue clair;D;2
4864apb004R;4;Red;casier bleue clair;D;2
4864apx3;3;White;casier bleue clair;D;2
4864bpb011;3;Trans-Clear;casier bleue clair;D;2
4864bpb031L;2;Black;casier bleue clair;D;2
4864bpb031R;1;Black;casier bleue clair;D;2
4864bpb038R;1;Red;casier bleue clair;D;2
2454pb001;1;Light Gray;casier bleue clair;D;3
2454pb154;1;White;casier bleue clair;D;3
2454px1;2;Tan;casier bleue clair;D;3
2454px2;2;Tan;casier bleue clair;D;3
2465pb05;4;White;casier bleue clair;D;3
2465pb18;1;White;casier bleue clair;D;3
2465px1;2;Tan;casier bleue clair;D;3
2465px2;2;White;casier bleue clair;D;3
46212pb017;1;Trans-Clear;casier bleue clair;D;3
6112pb014;1;White;casier bleue clair;D;3
3008pb021;1;Red;casier bleue clair;D;4
3008pb051L;2;Black;casier bleue clair;D;4
3008pb051R;1;Black;casier bleue clair;D;4
3008pb064;1;White;casier bleue clair;D;4
3008pb106L;1;Yellow;casier bleue clair;D;4
3008pb106R;1;Yellow;casier bleue clair;D;4
3008pb111;1;Red;casier bleue clair;D;4
3008pb134;2;Red;casier bleue clair;D;4
3009pb088;1;Yellow;casier bleue clair;D;4
3009pb118;1;Orange;casier bleue clair;D;4
3009pb124R;7;Yellow;casier bleue clair;D;4
3009pb145;1;Red;casier bleue clair;D;4
3009pb167;1;Dark Bluish Gray;casier bleue clair;D;4
3009pt1;1;White;casier bleue clair;D;4
3009pt1;1;Yellow;casier bleue clair;D;4
3003pe2;3;White;casier bleue clair;D;5
3003pe2;5;Yellow;casier bleue clair;D;5
3003px3;1;Yellow;casier bleue clair;D;5
3003px3;1;Yellow;casier bleue clair;D;5
3039p05;1;Red;casier bleue clair;D;5
3039p05;1;Blue;casier bleue clair;D;5
3039p10;4;Black;casier bleue clair;D;5
3039pb004;2;Red;casier bleue clair;D;5
3039pb052;1;Black;casier bleue clair;D;5
3039px16;1;Dark Gray;casier bleue clair;D;5
3039px17;1;Trans-Black;casier bleue clair;D;5
3039px18;1;Trans-Black;casier bleue clair;D;5
3297p01;3;Yellow;casier bleue clair;D;5
3297px14;1;Yellow;casier bleue clair;D;5
3298p17;1;Yellow;casier bleue clair;D;5
3298p54;1;White;casier bleue clair;D;5
3298p61;1;Blue;casier bleue clair;D;5
3298p90;1;White;casier bleue clair;D;5
3298pb022;2;White;casier bleue clair;D;5
3298pb025;1;White;casier bleue clair;D;5
3298pb034;2;Blue;casier bleue clair;D;5
3298pb042;1;White;casier bleue clair;D;5
3298pb065L;1;White;casier bleue clair;D;5
3298pb065R;1;White;casier bleue clair;D;5
3298px4;2;Red;casier bleue clair;D;5
3001pb014;1;Yellow;casier bleue clair;E;1
3001pb030;1;Red;casier bleue clair;E;1
3001pe1;3;Yellow;casier bleue clair;E;1
3010p06;1;White;casier bleue clair;E;1
3010p30;1;Yellow;casier bleue clair;E;1
3010p40;3;White;casier bleue clair;E;1
3010pb009;1;Red;casier bleue clair;E;1
3010pb017;2;Black;casier bleue clair;E;1
3010pb035e;1;Yellow;casier bleue clair;E;1
3010pb107L;1;White;casier bleue clair;E;1
3010pb107R;1;White;casier bleue clair;E;1
3010pb110;1;Black;casier bleue clair;E;1
3010pb113L;1;Black;casier bleue clair;E;1
3010pb113R;1;Black;casier bleue clair;E;1
3010pb159;1;White;casier bleue clair;E;1
3010pb160;1;White;casier bleue clair;E;1
3010pb161;1;Orange;casier bleue clair;E;1
3010px5;2;Red;casier bleue clair;E;1
3245bpb04;1;Yellow;casier bleue clair;E;1
3245bpb05;2;Red;casier bleue clair;E;1
3245bpb27;1;Red;casier bleue clair;E;1
3245bpx11;3;Blue;casier bleue clair;E;1
3245cpb031;1;White;casier bleue clair;E;1
3622pb003;1;Red;casier bleue clair;E;1
3622pb008;2;Yellow;casier bleue clair;E;1
3004p01;3;Light Gray;casier bleue clair;E;2
3004p06;3;White;casier bleue clair;E;2
3004p06;1;Blue;casier bleue clair;E;2
3004p12;1;Black;casier bleue clair;E;2
3004p20;3;Blue;casier bleue clair;E;2
3004p90;2;Blue;casier bleue clair;E;2
3004pb011;1;Red;casier bleue clair;E;2
3004pb023;1;Yellow;casier bleue clair;E;2
3004pb024;3;Red;casier bleue clair;E;2
3004pb088;7;Red;casier bleue clair;E;2
3004pb127;1;White;casier bleue clair;E;2
3004prc;2;White;casier bleue clair;E;2
3004px2;2;Yellow;casier bleue clair;E;2
3004px3;1;Yellow;casier bleue clair;E;2
3005pb001;1;Dark Gray;casier bleue clair;E;2
3005pe1;2;White;casier bleue clair;E;2
3005pe1;2;Yellow;casier bleue clair;E;2
3005pt2;2;White;casier bleue clair;E;2
3005pt3;1;White;casier bleue clair;E;2
3005pt5b;1;White;casier bleue clair;E;2
3005pt6;2;White;casier bleue clair;E;2
3005pt8;2;White;casier bleue clair;E;2
3005pt9;3;White;casier bleue clair;E;2
3005ptPminusb;1;White;casier bleue clair;E;2
4744pb03;1;Light Green;casier bleue clair;E;2
4744pb04;1;Light Green;casier bleue clair;E;2
4744pb15;2;Yellow;casier bleue clair;E;2
4744px11;1;Yellow;casier bleue clair;E;2
4744px14;1;Black;casier bleue clair;E;2
4744px16;1;Pink;casier bleue clair;E;2
4744px3;1;Red;casier bleue clair;E;2
4744px8;1;Blue;casier bleue clair;E;2
32192;1;Orange;casier bleue clair;E;3
32192;3;Red;casier bleue clair;E;3
32192;8;Black;casier bleue clair;E;3
32192;5;Dark Bluish Gray;casier bleue clair;E;3
47455;15;Black;casier bleue clair;E;3
47455;10;Sand Blue;casier bleue clair;E;3
47455;12;Dark Red;casier bleue clair;E;3
47455;1;Dark Tan;casier bleue clair;E;3
47455;1;Dark Bluish Gray;casier bleue clair;E;3
47452;2;Medium Blue;casier bleue clair;E;4
47452;5;Dark Bluish Gray;casier bleue clair;E;4
48169;8;Dark Bluish Gray;casier bleue clair;E;4
48170;1;Trans-Light Blue;casier bleue clair;E;4
48170;7;Dark Bluish Gray;casier bleue clair;E;4
47432;1;Green;casier bleue clair;E;5
47432;2;Medium Blue;casier bleue clair;E;5
47432;2;Dark Red;casier bleue clair;E;5
47432;2;Dark Bluish Gray;casier bleue clair;E;5
47454;2;Dark Blue;casier bleue clair;E;5
47454;3;Dark Bluish Gray;casier bleue clair;E;5
48171;7;Dark Bluish Gray;casier bleue clair;E;5
48172;1;White;casier bleue clair;E;5
48172;2;Black;casier bleue clair;E;5
2738;2;Black;casier bleue clair;F;1
2904;1;Red;casier bleue clair;F;1
2904;1;Black;casier bleue clair;F;1
32333;3;Black;casier bleue clair;F;1
40244;3;Black;casier bleue clair;F;1
50904;2;Light Bluish Gray;casier bleue clair;F;1
50923;9;Dark Bluish Gray;casier bleue clair;F;1
88289;2;Dark Brown;casier bleue clair;F;1
2743;4;Red;casier bleue clair;F;2
2743;5;Black;casier bleue clair;F;2
2743;4;Dark Bluish Gray;casier bleue clair;F;2
6044;1;Yellow;casier bleue clair;F;2
6044;16;Black;casier bleue clair;F;2
2744;2;Yellow;casier bleue clair;F;3
2744;3;Red;casier bleue clair;F;3
42022;8;White;casier bleue clair;F;3
42022;1;Orange;casier bleue clair;F;3
42022;2;Red;casier bleue clair;F;3
42022;2;Dark Bluish Gray;casier bleue clair;F;3
2744pb006;1;Yellow;casier bleue clair;F;3
2744pb007;1;Yellow;casier bleue clair;F;3
42023;2;White;casier bleue clair;F;4
42023;1;Red;casier bleue clair;F;4
42023;5;Blue;casier bleue clair;F;4
42023;8;Dark Bluish Gray;casier bleue clair;F;4
62361;2;White;casier bleue clair;F;4
62361;2;Yellow;casier bleue clair;F;4
62361;5;Orange;casier bleue clair;F;4
62361;2;Blue;casier bleue clair;F;4
85970;2;Black;casier bleue clair;F;4
44126;2;White;casier bleue clair;F;5
44126;2;Red;casier bleue clair;F;5
44126;1;Black;casier bleue clair;F;5
44126;1;Dark Bluish Gray;casier bleue clair;F;5
50967;5;Red;casier bleue clair;F;5
50967;1;Black;casier bleue clair;F;5
50967pb003L;1;Red;casier bleue clair;F;5
50967pb003R;1;Red;casier bleue clair;F;5
41764;2;White;casier bleue clair;G;1
41764;1;Black;casier bleue clair;G;1
41765;1;Yellow;casier bleue clair;G;1
41765;1;Black;casier bleue clair;G;1
41747pb032;1;Dark Green;casier bleue clair;G;1
41747pb066;1;Black;casier bleue clair;G;1
41748pb032;1;Dark Green;casier bleue clair;G;1
41748pb066;1;Black;casier bleue clair;G;1
44126pb001;1;Red;casier bleue clair;G;1
44126pb007;1;Dark Red;casier bleue clair;G;1
44126pb008;1;Dark Red;casier bleue clair;G;1
44126pb015L;1;Red;casier bleue clair;G;1
44126pb015R;1;Red;casier bleue clair;G;1
44126pb017L;1;Dark Bluish Gray;casier bleue clair;G;1
44126pb017R;1;Dark Bluish Gray;casier bleue clair;G;1
44126pb041;1;Red;casier bleue clair;G;1
41747;1;Red;casier bleue clair;G;2
41747;4;Blue;casier bleue clair;G;2
41747;2;Black;casier bleue clair;G;2
41748;4;Blue;casier bleue clair;G;2
41748;2;Black;casier bleue clair;G;2
41748;1;Light Bluish Gray;casier bleue clair;G;2
50949;1;Yellow;casier bleue clair;G;2
50949;3;Black;casier bleue clair;G;2
52038;5;White;casier bleue clair;G;2
52038;1;Yellow;casier bleue clair;G;2
52038;1;Red;casier bleue clair;G;2
52038;2;Dark Bluish Gray;casier bleue clair;G;2
11946;1;Yellow;casier bleue clair;G;3
11946;2;Orange;casier bleue clair;G;3
11947;1;Yellow;casier bleue clair;G;3
11947;2;Orange;casier bleue clair;G;3
11946pb010;1;Orange;casier bleue clair;G;3
11946pb048;1;White;casier bleue clair;G;3
11946pb050;1;Orange;casier bleue clair;G;3
11947pb048;1;White;casier bleue clair;G;3
11947pb050;1;Orange;casier bleue clair;G;3
30516c02;1;Red;casier bleue clair;G;3
3403c01;1;White;casier bleue clair;G;3
3403c01;4;Red;casier bleue clair;G;3
3403c01;2;Black;casier bleue clair;G;3
3404ac02;1;Red;casier bleue clair;G;4
3404ac02;10;Black;casier bleue clair;G;4
2637;1;Red;casier bleue clair;G;5
2637;8;Light Bluish Gray;casier bleue clair;G;5
32293;1;Black;casier bleue clair;G;5
64451;1;Orange;casier bleue clair;G;5
64451;1;Red;casier bleue clair;G;5
64451;2;Lime;casier bleue clair;G;5
64451;6;Dark Bluish Gray;casier bleue clair;G;5
2739b;1;Black;casier bleue clair;G;5
2739b;4;Dark Bluish Gray;casier bleue clair;G;5
476;1;White;casier bleue clair;H;1
476;1;Red;casier bleue clair;H;1
4218;2;Black;casier bleue clair;H;1
4318;1;White;casier bleue clair;H;1
4318;1;Yellow;casier bleue clair;H;1
4319;3;Yellow;casier bleue clair;H;1
30219;2;Black;casier bleue clair;H;1
42445;1;Light Gray;casier bleue clair;H;1
42445;4;Light Bluish Gray;casier bleue clair;H;1
98549;1;White;casier bleue clair;H;1
98549;1;Light Bluish Gray;casier bleue clair;H;1
2714a;1;Black;casier bleue clair;H;1
2714b;1;Black;casier bleue clair;H;1
30322pb01;1;Blue;casier bleue clair;H;1
30322pb03;1;Blue;casier bleue clair;H;1
30359a ;3;Dark Bluish Gray;casier bleue clair;H;1
48729b ;6;Black;casier bleue clair;H;1
48729b ;17;Dark Bluish Gray;casier bleue clair;H;1
23924;1;Black;casier bleue clair;H;2
63141;1;White;casier bleue clair;H;2
71155;1;Black;casier bleue clair;H;2
x127c11;1;White;casier bleue clair;H;2
x127c11;1;Black;casier bleue clair;H;2
x127c31;4;Black;casier bleue clair;H;2
21;1;Trans-Clear;casier bleue clair;H;3
4594;5;Trans-Clear;casier bleue clair;H;3
57783;1;Trans-Black;casier bleue clair;H;3
57783;9;Trans-Light Blue;casier bleue clair;H;3
2437;9;Trans-Clear;casier bleue clair;H;4
2437;4;Trans-Black;casier bleue clair;H;4
2437;1;Trans-Green;casier bleue clair;H;4
4284;3;Trans-Clear;casier bleue clair;H;4
4866;1;Trans-Light Blue;casier bleue clair;H;5
6238;1;Trans-Black;casier bleue clair;H;5
6238;3;Trans-Dark Blue;casier bleue clair;H;5
64453;2;Trans-Clear;casier bleue clair;H;5
72475;2;Trans-Black;casier bleue clair;H;5
92583;1;Trans-Light Blue;casier bleue clair;H;5
3308;1;Light Bluish Gray;casier bleue clair;I;1
3659;2;Light Bluish Gray;casier bleue clair;I;1
3660;7;Light Bluish Gray;casier bleue clair;I;1
3665;4;Light Bluish Gray;casier bleue clair;I;1
4287;3;Light Bluish Gray;casier bleue clair;I;1
6183;1;Light Bluish Gray;casier bleue clair;I;1
2336p36;1;White;casier bleue clair;I;1
2336p68;1;Red;casier bleue clair;I;1
2336pb01;2;Black;casier bleue clair;I;1
2336pb02;1;Orange;casier bleue clair;I;1
3747b;4;Light Bluish Gray;casier bleue clair;I;1
2434;7;Black;casier bleue clair;I;2
3307;5;Light Bluish Gray;casier bleue clair;I;2
6061;2;Black;casier bleue clair;I;2
3039;11;Light Bluish Gray;casier bleue clair;I;3
3040;5;Light Bluish Gray;casier bleue clair;I;3
3045;3;Light Bluish Gray;casier bleue clair;I;3
4286;4;Light Bluish Gray;casier bleue clair;I;3
4445;1;Light Bluish Gray;casier bleue clair;I;3
30363;1;Light Bluish Gray;casier bleue clair;I;3
60481;1;Light Bluish Gray;casier bleue clair;I;3
3678b;9;Light Bluish Gray;casier bleue clair;I;3
3684c;1;Light Bluish Gray;casier bleue clair;I;3
4460a;2;Light Bluish Gray;casier bleue clair;I;3
4460b;1;Light Bluish Gray;casier bleue clair;I;3
272;1;White;casier bleue clair;I;4
4591;1;Black;casier bleue clair;I;4
6039;3;Black;casier bleue clair;I;4
6233;1;Black;casier bleue clair;I;4
42446;1;Black;casier bleue clair;I;4
42446;11;Dark Bluish Gray;casier bleue clair;I;4
3943b;2;White;casier bleue clair;I;4
3943b;1;Black;casier bleue clair;I;4
6056;7;Black;casier bleue clair;I;5
