LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;487;11;0,6007;1;;id13355color11.jpg;;U;PART;13355;;Y;8,00;;EUR;Duplo, Plate;;;PART;;Black;212121;Solid;;;;;;;;;;;;;;PART;Duplo, Plate 2 x 3 with 4 Studs and Hinge;2.00;4.50;1.00;Joseph 10508-1;A;1;
;;167;11;0,4798;1;;id13358color11.jpg;;U;PART;13358;;Y;7,80;;EUR;Duplo;;;PART;;Black;212121;Solid;;;;;;;;;;;;;;PART;Duplo Drum Reel Holder 2 x 2 x 2;2.00;2.00;2.00;Joseph 10508-1;A;1;
;;167;86;3,6252;1;;id13366c01color86.jpg;;U;PART;13366c01;;Y;8,80;;EUR;Duplo;;;PART;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Duplo Winch Drum Narrow Ridged with White String and Black Hook;2.00;2.00;1.00;Joseph 10508-1;A;1;
;;441;4;1,3426;2;;id13530color4.jpg;;U;PART;13530;;Y;15,00;;EUR;Duplo, Train;;;PART;;Orange;FF7E14;Solid;;;;;;;;;;;;;;PART;Duplo, Train Locomotive Cabin Roof 2 x 4 Studs, 4 Medium Windows;4.00;4.00;2.00;Joseph 10508-1;A;1;
;;488;3;0,4269;1;;id14094color3.jpg;;U;PART;14094;;Y;22,10;;EUR;Duplo, Vehicle;;;PART;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Duplo Tipper Bucket Bed with Lip and Cutout;4.00;4.00;1.50;Joseph 10508-1;A;1;
;;167;5;0,3315;1;;id2214color5.jpg;;U;PART;2214;;Y;5,00;;EUR;Duplo;;;PART;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Duplo Fence 1 x 6 x 1 1/2 Railing with 5 Posts;1.00;6.00;1.50;Joseph 10508-1;A;1;
;;417;7;0,6481;1;;id2300color7.jpg;;U;PART;2300;;Y;18,00;;EUR;Duplo, Brick;;;PART;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 2 x 6;2.00;6.00;1.00;Joseph 10508-1;A;1;
;;417;42;0,3890;1;;id3011color42.jpg;;U;PART;3011;;Y;12,20;;EUR;Duplo, Brick;;;PART;;Medium Blue;82ADD8;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 2 x 4;2.00;4.00;1.00;Joseph 10508-1;A;1;
;;1121;1;0,6813;1;;id31023color1.jpg;;U;PART;31023;;Y;6,00;;EUR;Duplo, Building;;;PART;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Duplo Door / Window Pane 1 x 4 x 4 with 4 Different Size Panes and Curved Top;1.00;4.00;4.00;Joseph 10508-1;A;1;
;;441;11;3,3962;2;;id31300c03color11.jpg;;U;PART;31300c03;;Y;58,00;;EUR;Duplo, Train;;;PART;;Black;212121;Solid;;;;;;;;;;;;;;PART;Duplo, Train Base 4 x 8 with Light Bluish Gray Train Wheels and Black Movable Hook;0.00;0.00;0.00;Joseph 10508-1;A;1;
;;417;1;0,1687;1;;id3437color1.jpg;;U;PART;3437;;Y;6,75;;EUR;Duplo, Brick;;;PART;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 2 x 2;2.00;2.00;1.00;Joseph 10508-1;A;1;
;;417;36;0,1651;4;;id3437color36.jpg;;U;PART;3437;;Y;6,75;;EUR;Duplo, Brick;;;PART;;Bright Green;10CB31;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 2 x 2;2.00;2.00;1.00;Joseph 10508-1;A;1;
;;417;42;0,1496;2;;id3437color42.jpg;;U;PART;3437;;Y;6,75;;EUR;Duplo, Brick;;;PART;;Medium Blue;82ADD8;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 2 x 2;2.00;2.00;1.00;Joseph 10508-1;A;1;
;;417;6;0,1326;4;;id3437color6.jpg;;U;PART;3437;;Y;6,75;;EUR;Duplo, Brick;;;PART;;Green;00923D;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 2 x 2;2.00;2.00;1.00;Joseph 10508-1;A;1;
;;417;7;0,1123;2;;id3437color7.jpg;;U;PART;3437;;Y;6,75;;EUR;Duplo, Brick;;;PART;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 2 x 2;2.00;2.00;1.00;Joseph 10508-1;A;1;
;;417;85;0,2472;2;;id3437color85.jpg;;U;PART;3437;;Y;6,75;;EUR;Duplo, Brick;;;PART;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 2 x 2;2.00;2.00;1.00;Joseph 10508-1;A;1;
;;417;86;0,2147;2;;id3437color86.jpg;;U;PART;3437;;Y;6,75;;EUR;Duplo, Brick;;;PART;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 2 x 2;2.00;2.00;1.00;Joseph 10508-1;A;1;
;;417;15;0,4174;2;;id4066color15.jpg;;U;PART;4066;;Y;7,85;;EUR;Duplo, Brick;;;PART;;Trans-Light Blue;68BCC5;Transparent;;;;;;;;;;;;;;PART;Duplo, Brick 1 x 2 x 2 without Bottom Tube;1.00;2.00;2.00;Joseph 10508-1;A;1;
;;417;42;0,2527;2;;id4066color42.jpg;;U;PART;4066;;Y;7,85;;EUR;Duplo, Brick;;;PART;;Medium Blue;82ADD8;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 1 x 2 x 2 without Bottom Tube;1.00;2.00;2.00;Joseph 10508-1;A;1;
;;487;36;0,1631;4;;id40666color36.jpg;;U;PART;40666;;Y;7,33;;EUR;Duplo, Plate;;;PART;;Bright Green;10CB31;Solid;;;;;;;;;;;;;;PART;Duplo, Plate 2 x 4 x 1/2 &#40 Thick&#41 ;2.00;4.00;0.50;Joseph 10508-1;A;1;
;;487;4;0,1816;2;;id40666color4.jpg;;U;PART;40666;;Y;7,33;;EUR;Duplo, Plate;;;PART;;Orange;FF7E14;Solid;;;;;;;;;;;;;;PART;Duplo, Plate 2 x 4 x 1/2 &#40 Thick&#41 ;2.00;4.00;0.50;Joseph 10508-1;A;1;
;;487;5;0,1541;2;;id40666color5.jpg;;U;PART;40666;;Y;7,33;;EUR;Duplo, Plate;;;PART;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Duplo, Plate 2 x 4 x 1/2 &#40 Thick&#41 ;2.00;4.00;0.50;Joseph 10508-1;A;1;
;;487;7;0,1650;2;;id40666color7.jpg;;U;PART;40666;;Y;7,33;;EUR;Duplo, Plate;;;PART;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Duplo, Plate 2 x 4 x 1/2 &#40 Thick&#41 ;2.00;4.00;0.50;Joseph 10508-1;A;1;
;;167;11;0,2174;1;;id41969color11.jpg;;U;PART;41969;;Y;8,50;;EUR;Duplo;;;PART;;Black;212121;Solid;;;;;;;;;;;;;;PART;Duplo Support 2 x 3 x 3 with 2 Top Studs;2.00;3.00;3.00;Joseph 10508-1;A;1;
;;167;11;2,0549;1;;id42030color11.jpg;;U;PART;42030;;Y;5,40;;EUR;Duplo;;;PART;;Black;212121;Solid;;;;;;;;;;;;;;PART;Duplo Hose 11L with Clips and Middle Stud;0.00;0.00;0.00;Joseph 10508-1;A;1;
;;487;36;0,3615;2;;id44524color36.jpg;;U;PART;44524;;Y;15,00;;EUR;Duplo, Plate;;;PART;;Bright Green;10CB31;Solid;;;;;;;;;;;;;;PART;Duplo, Plate 2 x 8;2.00;8.00;0.50;Joseph 10508-1;A;1;
;;585;95;0,4089;1;;id45141color95.jpg;;U;PART;45141;;Y;8,00;;EUR;Duplo, Figure Wear & Utensil;;;PART;;Flat Silver;8D949C;Pearl;;;;;;;;;;;;;;PART;Duplo Utensil Gas Container 1 x 2 x 2;0.00;0.00;0.00;Joseph 10508-1;A;1;
;;487;3;0,8743;1;;id4672color3.jpg;;U;PART;4672;;Y;28,20;;EUR;Duplo, Plate;;;PART;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Duplo, Plate 4 x 8;4.00;8.00;0.50;Joseph 10508-1;A;1;
;;487;36;0,6307;1;;id4672color36.jpg;;U;PART;4672;;Y;28,20;;EUR;Duplo, Plate;;;PART;;Bright Green;10CB31;Solid;;;;;;;;;;;;;;PART;Duplo, Plate 4 x 8;4.00;8.00;0.50;Joseph 10508-1;A;1;
;;487;7;0,9427;1;;id4672color7.jpg;;U;PART;4672;;Y;28,20;;EUR;Duplo, Plate;;;PART;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Duplo, Plate 4 x 8;4.00;8.00;0.50;Joseph 10508-1;A;1;
;;167;0;0,00;1;;Not Available;;U;MINIFIG;47394pb156;;Y;0;;EUR;Duplo;;;MINIFIG;;;;;;;;;;;;;;;;;;;;;;;Joseph 10508-1;A;1;
