ITEMID;QTY;COLORNAME;BOX;ROW;COLUMN
6565;3;Yellow;Casier Moyen Gris;B;4
6565;2;Red;Casier Moyen Gris;B;4
6565;2;Green;Casier Moyen Gris;B;4
6565;1;Light Bluish Gray;Casier Moyen Gris;B;4
6565;2;Light Gray;Casier Moyen Gris;B;4
2348b;5;Trans-Clear;Casier Moyen Gris;B;5
2348b;7;Trans-Dark Blue;Casier Moyen Gris;B;5
2348b;12;Trans-Light Blue;Casier Moyen Gris;B;5
3855;39;Trans-Clear;Casier Moyen Gris;B;5
3855;3;Trans-Light Blue;Casier Moyen Gris;B;5
3855;3;Trans-Yellow;Casier Moyen Gris;B;5
4034;2;Trans-Clear;Casier Moyen Gris;B;5
4034;2;Trans-Light Blue;Casier Moyen Gris;B;5
4448;10;Trans-Clear;Casier Moyen Gris;B;5
53989;22;White;Casier Moyen Gris;B;5
53989;22;Black;Casier Moyen Gris;B;5
53989;2;Pearl Gold;Casier Moyen Gris;B;5
53989;2;Pearl Light Gray;Casier Moyen Gris;B;5
53989;10;Pearl Dark Gray;Casier Moyen Gris;B;5
53989;10;Reddish Brown;Casier Moyen Gris;B;5
60603;4;Trans-Clear;Casier Moyen Gris;B;5
98313;1;Blue;Casier Moyen Gris;B;5
6016;1;Dark Gray;Casier Moyen Gris;B;6
6016;1;Black;Casier Moyen Gris;B;6
6016;2;Brown;Casier Moyen Gris;B;6
6016;7;Light Bluish Gray;Casier Moyen Gris;B;6
62113;3;Dark Bluish Gray;Casier Moyen Gris;B;6
73312;1;Black;Casier Moyen Gris;B;6
73312;4;Red;Casier Moyen Gris;B;6
73312;2;Blue;Casier Moyen Gris;B;6
73435c01;2;White;Casier Moyen Gris;B;6
73435c01;1;Black;Casier Moyen Gris;B;6
73435c01;2;Red;Casier Moyen Gris;B;6
73435c01pb02;1;Yellow;Casier Moyen Gris;B;6
73435c01pb04;2;Black;Casier Moyen Gris;B;6
73436c01pb01;1;Red;Casier Moyen Gris;B;6
73436c01pb04;1;Blue;Casier Moyen Gris;B;6
4032;6;White;Casier Moyen Gris;C;1
4032;3;Dark Gray;Casier Moyen Gris;C;1
4032;44;Black;Casier Moyen Gris;C;1
4032;19;Tan;Casier Moyen Gris;C;1
4032;14;Yellow;Casier Moyen Gris;C;1
4032;13;Red;Casier Moyen Gris;C;1
4032;15;Green;Casier Moyen Gris;C;1
4032;6;Blue;Casier Moyen Gris;C;1
4032;7;Brown;Casier Moyen Gris;C;1
4032;1;Dark Green;Casier Moyen Gris;C;1
4032;21;Dark Bluish Gray;Casier Moyen Gris;C;1
4032;15;Light Bluish Gray;Casier Moyen Gris;C;1
4032;6;Reddish Brown;Casier Moyen Gris;C;1
4032;11;Light Gray;Casier Moyen Gris;C;1
4033;6;White;Casier Moyen Gris;C;2
4033;7;Black;Casier Moyen Gris;C;2
4033;1;Red;Casier Moyen Gris;C;2
4033;8;Blue;Casier Moyen Gris;C;2
4033;1;Light Gray;Casier Moyen Gris;C;2
60594;3;Yellow;Casier Moyen Gris;C;2
60594;4;White;Casier Moyen Gris;C;3
60594;2;Black;Casier Moyen Gris;C;3
60594;9;Tan;Casier Moyen Gris;C;3
60594;1;Red;Casier Moyen Gris;C;3
60594;1;Blue;Casier Moyen Gris;C;3
60608;12;White;Casier Moyen Gris;C;3
60608;10;Yellow;Casier Moyen Gris;C;3
60614;5;Dark Bluish Gray;Casier Moyen Gris;C;3
3068a;20;Dark Bluish Gray;Casier Moyen Gris;C;4
3068a;11;Light Bluish Gray;Casier Moyen Gris;C;4
3854;39;White;Casier Moyen Gris;C;4
3854;11;Black;Casier Moyen Gris;C;4
3854;5;Yellow;Casier Moyen Gris;C;4
3854;35;Red;Casier Moyen Gris;C;4
11458;4;White;Casier Moyen Gris;C;5
11458;11;Dark Bluish Gray;Casier Moyen Gris;C;5
18677;6;Light Bluish Gray;Casier Moyen Gris;C;5
3821;15;White;Casier Moyen Gris;C;5
3821;5;Black;Casier Moyen Gris;C;5
3821;3;Yellow;Casier Moyen Gris;C;5
3821;10;Red;Casier Moyen Gris;C;5
3821;3;Blue;Casier Moyen Gris;C;5
3822;16;White;Casier Moyen Gris;C;5
3822;4;Black;Casier Moyen Gris;C;5
3822;4;Yellow;Casier Moyen Gris;C;5
3822;2;Red;Casier Moyen Gris;C;5
3822;1;Blue;Casier Moyen Gris;C;5
3070b;25;White;Casier Moyen Gris;C;6
3070b;11;Black;Casier Moyen Gris;C;6
3070b;1;Medium Azure;Casier Moyen Gris;C;6
3070b;14;Tan;Casier Moyen Gris;C;6
3070b;1;Pink;Casier Moyen Gris;C;6
3070b;6;Yellow;Casier Moyen Gris;C;6
3070b;1;Dark Turquoise;Casier Moyen Gris;C;6
3070b;1;Orange;Casier Moyen Gris;C;6
3070b;34;Red;Casier Moyen Gris;C;6
3070b;8;Blue;Casier Moyen Gris;C;6
3070b;1;Brown;Casier Moyen Gris;C;6
3070b;9;Dark Green;Casier Moyen Gris;C;6
3070b;3;Dark Bluish Gray;Casier Moyen Gris;C;6
3070b;4;Light Bluish Gray;Casier Moyen Gris;C;6
3070b;1;Reddish Brown;Casier Moyen Gris;C;6
3070b;15;Light Gray;Casier Moyen Gris;C;6
4216;3;Black;Casier Moyen Gris;C;6
4216;85;Red;Casier Moyen Gris;C;6
4216;3;Blue;Casier Moyen Gris;C;6
6019;4;Light Gray;Casier Moyen Gris;C;6
61252;42;Black;Casier Moyen Gris;C;6
61252;6;Pearl Gold;Casier Moyen Gris;C;6
61252;6;Yellow;Casier Moyen Gris;C;6
61252;16;Red;Casier Moyen Gris;C;6
61252;1;Blue;Casier Moyen Gris;C;6
61252;19;Dark Bluish Gray;Casier Moyen Gris;C;6
61252;19;Light Bluish Gray;Casier Moyen Gris;C;6
