ITEMID;QTY;COLORNAME;BOX;ROW;COLUMN
61780;1;Green;Casier Moyen Bleue;F;2
61780;5;Dark Bluish Gray;Casier Moyen Bleue;F;2
61780;2;Reddish Brown;Casier Moyen Bleue;F;2
2439;6;Dark Gray;Casier Moyen Bleue;F;3
2439;3;Dark Bluish Gray;Casier Moyen Bleue;F;3
2489;1;Dark Brown;Casier Moyen Bleue;F;3
2489;25;Brown;Casier Moyen Bleue;F;3
2489;2;Reddish Brown;Casier Moyen Bleue;F;3
92926;2;Green;Casier Moyen Bleue;F;3
30150;6;White;Casier Moyen Bleue;F;4
30150;3;Brown;Casier Moyen Bleue;F;4
64951;1;Brown;Casier Moyen Bleue;F;4
4493c01pb07;1;Black;Casier Moyen Bleue;G;1
6026;3;Green;Casier Moyen Bleue;G;1
6027;2;Green;Casier Moyen Bleue;G;1
76147c01;1;White;Casier Moyen Bleue;G;1
2415;2;Light Bluish Gray;Casier Moyen Bleue;G;2
2415;1;Light Gray;Casier Moyen Bleue;G;2
42608;1;Light Bluish Gray;Casier Moyen Bleue;G;2
4862;4;Trans-Clear;Casier Moyen Bleue;G;2
4862;27;Trans-Black;Casier Moyen Bleue;G;2
4862;50;Trans-Light Blue;Casier Moyen Bleue;G;2
4870;6;Light Bluish Gray;Casier Moyen Bleue;G;2
4870;10;Light Gray;Casier Moyen Bleue;G;2
60601;8;Trans-Clear;Casier Moyen Bleue;G;2
60601;7;Trans-Light Blue;Casier Moyen Bleue;G;2
61483;4;Light Bluish Gray;Casier Moyen Bleue;G;2
2377;14;White;Casier Moyen Bleue;G;3
4863;22;White;Casier Moyen Bleue;G;3
4863;1;Yellow;Casier Moyen Bleue;G;3
4863;3;Blue;Casier Moyen Bleue;G;3
30044;1;White;Casier Moyen Bleue;G;4
30044;2;Black;Casier Moyen Bleue;G;4
30044;2;Brown;Casier Moyen Bleue;G;4
30044;1;Light Bluish Gray;Casier Moyen Bleue;G;4
30045;1;Black;Casier Moyen Bleue;G;4
4035;2;White;Casier Moyen Bleue;G;4
4035;3;Black;Casier Moyen Bleue;G;4
4035;1;Red;Casier Moyen Bleue;G;4
4036;2;Trans-Clear;Casier Moyen Bleue;G;4
4036;2;Trans-Light Blue;Casier Moyen Bleue;G;4
60032;1;Red;Casier Moyen Bleue;G;4
60592;4;White;Casier Moyen Bleue;G;4
60592;1;Black;Casier Moyen Bleue;G;4
60592;4;Tan;Casier Moyen Bleue;G;4
60593;1;White;Casier Moyen Bleue;G;4
60593;1;Tan;Casier Moyen Bleue;G;4
