ITEMID;QTY;COLORNAME;BOX;ROW;COLUMN
2340;13;White;Tri Tiroir VioletFonce;B;14
2340;11;Black;Tri Tiroir VioletFonce;B;14
2340;12;Red;Tri Tiroir VioletFonce;B;14
2340;6;Blue;Tri Tiroir VioletFonce;B;14
2340pb012;1;Black;Tri Tiroir VioletFonce;B;14
2340pb021;2;White;Tri Tiroir VioletFonce;B;14
2340pb046L;2;Red;Tri Tiroir VioletFonce;B;14
2340pb046R;1;Red;Tri Tiroir VioletFonce;B;14
3475b;2;White;Tri Tiroir VioletFonce;B;15
3475b;14;Black;Tri Tiroir VioletFonce;B;15
3475b;8;Yellow;Tri Tiroir VioletFonce;B;15
3475b;2;Blue;Tri Tiroir VioletFonce;B;15
3475b;5;Dark Bluish Gray;Tri Tiroir VioletFonce;B;15
3475b;1;Light Gray;Tri Tiroir VioletFonce;B;15
4229;2;Black;Tri Tiroir VioletFonce;B;15
4868a;1;White;Tri Tiroir VioletFonce;B;15
4868a;4;Black;Tri Tiroir VioletFonce;B;15
4868a;1;Yellow;Tri Tiroir VioletFonce;B;15
4868a;1;Blue;Tri Tiroir VioletFonce;B;15
4868b;4;Light Bluish Gray;Tri Tiroir VioletFonce;B;15
4869;4;Light Gray;Tri Tiroir VioletFonce;B;15
4213;11;White;Tri Tiroir VioletFonce;B;16
4213;22;Black;Tri Tiroir VioletFonce;B;16
4213;3;Trans-Dark Blue;Tri Tiroir VioletFonce;B;16
4213;5;Yellow;Tri Tiroir VioletFonce;B;16
4213;9;Red;Tri Tiroir VioletFonce;B;16
4213;2;Blue;Tri Tiroir VioletFonce;B;16
4213;1;Light Gray;Tri Tiroir VioletFonce;B;16
3942c;2;White;Tri Tiroir VioletFonce;B;17
3942c;3;Black;Tri Tiroir VioletFonce;B;17
3942c;10;Yellow;Tri Tiroir VioletFonce;B;17
3942c;2;Dark Bluish Gray;Tri Tiroir VioletFonce;B;17
3942c;5;Light Gray;Tri Tiroir VioletFonce;B;17
3943b;2;Black;Tri Tiroir VioletFonce;B;17
3943b;1;Dark Bluish Gray;Tri Tiroir VioletFonce;B;17
4588;2;Black;Tri Tiroir VioletFonce;B;17
4591;8;Black;Tri Tiroir VioletFonce;B;17
4742;1;Dark Bluish Gray;Tri Tiroir VioletFonce;B;17
6037;1;Tan;Tri Tiroir VioletFonce;B;17
6037;1;Blue;Tri Tiroir VioletFonce;B;17
6037;8;Light Gray;Tri Tiroir VioletFonce;B;17
6039;6;Black;Tri Tiroir VioletFonce;B;17
6039;7;Yellow;Tri Tiroir VioletFonce;B;17
6042;2;Yellow;Tri Tiroir VioletFonce;B;17
6043;1;Yellow;Tri Tiroir VioletFonce;B;17
6043;1;Blue;Tri Tiroir VioletFonce;B;17
6233;1;White;Tri Tiroir VioletFonce;B;17
6233;1;Black;Tri Tiroir VioletFonce;B;17
4858;6;White;Tri Tiroir VioletFonce;B;18
4858;1;Black;Tri Tiroir VioletFonce;B;18
4858;1;Red;Tri Tiroir VioletFonce;B;18
4861;6;White;Tri Tiroir VioletFonce;B;18
4861;1;Black;Tri Tiroir VioletFonce;B;18
4861;1;Yellow;Tri Tiroir VioletFonce;B;18
48933;4;White;Tri Tiroir VioletFonce;B;18
6069;1;White;Tri Tiroir VioletFonce;B;18
6069px2;1;Tan;Tri Tiroir VioletFonce;B;18
6153b;1;White;Tri Tiroir VioletFonce;B;18
6153b;2;Black;Tri Tiroir VioletFonce;B;18
6153b;1;Red;Tri Tiroir VioletFonce;B;18
6153b;1;Dark Blue;Tri Tiroir VioletFonce;B;18
64179;4;Light Bluish Gray;Tri Tiroir VioletFonce;B;2
60581;5;White;Tri Tiroir VioletFonce;B;20
60581;3;Trans-Light Blue;Tri Tiroir VioletFonce;B;20
4215ap09;5;Blue;Tri Tiroir VioletFonce;B;21
4215bpb36;1;Trans-Black;Tri Tiroir VioletFonce;B;21
4215bpb57R;2;Red;Tri Tiroir VioletFonce;B;21
4215bpx18;3;White;Tri Tiroir VioletFonce;B;21
4215bpx26;1;Blue;Tri Tiroir VioletFonce;B;21
4215pb003;1;Black;Tri Tiroir VioletFonce;B;21
4215pb011;6;Trans-Light Blue;Tri Tiroir VioletFonce;B;21
4215pb013;1;Tan;Tri Tiroir VioletFonce;B;21
4215pb015;2;Red;Tri Tiroir VioletFonce;B;21
4215pb021;1;White;Tri Tiroir VioletFonce;B;21
4215pb027;3;Blue;Tri Tiroir VioletFonce;B;21
60581pb039;1;White;Tri Tiroir VioletFonce;B;21
60581pb049;1;Trans-Clear;Tri Tiroir VioletFonce;B;21
4215a;1;White;Tri Tiroir VioletFonce;B;22
4215a;4;Black;Tri Tiroir VioletFonce;B;22
4215a;4;Trans-Light Blue;Tri Tiroir VioletFonce;B;22
4215a;1;Trans-Green;Tri Tiroir VioletFonce;B;22
4215a;14;Yellow;Tri Tiroir VioletFonce;B;22
4215a;2;Blue;Tri Tiroir VioletFonce;B;22
4215a;3;Light Gray;Tri Tiroir VioletFonce;B;22
4215b;3;White;Tri Tiroir VioletFonce;B;23
4215b;3;Black;Tri Tiroir VioletFonce;B;23
4215b;3;Trans-Black;Tri Tiroir VioletFonce;B;23
4215b;8;Trans-Light Blue;Tri Tiroir VioletFonce;B;23
4215b;7;Red;Tri Tiroir VioletFonce;B;23
4215b;2;Blue;Tri Tiroir VioletFonce;B;23
4215b;6;Light Gray;Tri Tiroir VioletFonce;B;23
32009pb001L;1;Yellow;Tri Tiroir VioletFonce;B;3
32009pb001R;1;Yellow;Tri Tiroir VioletFonce;B;3
32009pb019L;1;Orange;Tri Tiroir VioletFonce;B;3
32009pb019R;1;Orange;Tri Tiroir VioletFonce;B;3
6629;1;Black;Tri Tiroir VioletFonce;B;4
6629;1;Yellow;Tri Tiroir VioletFonce;B;4
6629;6;Orange;Tri Tiroir VioletFonce;B;4
6629;1;Blue;Tri Tiroir VioletFonce;B;4
6629;1;Light Gray;Tri Tiroir VioletFonce;B;4
6259;4;White;Tri Tiroir VioletFonce;B;5
6259;1;Yellow;Tri Tiroir VioletFonce;B;5
6259;1;Light Gray;Tri Tiroir VioletFonce;B;5
6087;1;White;Tri Tiroir VioletFonce;B;6
6087;8;Black;Tri Tiroir VioletFonce;B;6
6087;6;Light Bluish Gray;Tri Tiroir VioletFonce;B;6
4345;2;White;Tri Tiroir VioletFonce;B;7
4345;7;Black;Tri Tiroir VioletFonce;B;7
4345;1;Trans-Neon Green;Tri Tiroir VioletFonce;B;7
4345;1;Yellow;Tri Tiroir VioletFonce;B;7
4345;9;Red;Tri Tiroir VioletFonce;B;7
4345;2;Blue;Tri Tiroir VioletFonce;B;7
4345;6;Light Bluish Gray;Tri Tiroir VioletFonce;B;7
4345;5;Light Gray;Tri Tiroir VioletFonce;B;7
3956;29;White;Tri Tiroir VioletFonce;B;8
3956;32;Black;Tri Tiroir VioletFonce;B;8
3956;13;Red;Tri Tiroir VioletFonce;B;8
3956;4;Blue;Tri Tiroir VioletFonce;B;8
3956;5;Brown;Tri Tiroir VioletFonce;B;8
3956;3;Light Bluish Gray;Tri Tiroir VioletFonce;B;8
3956;8;Light Gray;Tri Tiroir VioletFonce;B;8
2349;18;White;Tri Tiroir VioletFonce;B;9
2349;1;Black;Tri Tiroir VioletFonce;B;9
2349;7;Yellow;Tri Tiroir VioletFonce;B;9
2349;3;Red;Tri Tiroir VioletFonce;B;9
2349;3;Blue;Tri Tiroir VioletFonce;B;9
232059;1;Yellow;Tri Tiroir VioletFonce;C;1
2401;4;Yellow;Tri Tiroir VioletFonce;C;1
2413;2;White;Tri Tiroir VioletFonce;C;1
2413;2;Black;Tri Tiroir VioletFonce;C;1
2413;2;Red;Tri Tiroir VioletFonce;C;1
2419;38;White;Tri Tiroir VioletFonce;C;1
2419;3;Dark Gray;Tri Tiroir VioletFonce;C;1
2419;42;Black;Tri Tiroir VioletFonce;C;1
2419;2;Trans-Red;Tri Tiroir VioletFonce;C;1
2419;2;Sand Green;Tri Tiroir VioletFonce;C;1
2419;6;Red;Tri Tiroir VioletFonce;C;1
2419;9;Blue;Tri Tiroir VioletFonce;C;1
2419;1;Brown;Tri Tiroir VioletFonce;C;1
2419;9;Dark Bluish Gray;Tri Tiroir VioletFonce;C;1
2419;1;Light Bluish Gray;Tri Tiroir VioletFonce;C;1
2419;6;Light Gray;Tri Tiroir VioletFonce;C;1
2625;5;Black;Tri Tiroir VioletFonce;C;1
2625;1;Red;Tri Tiroir VioletFonce;C;1
2625;1;Light Gray;Tri Tiroir VioletFonce;C;1
30355;1;Black;Tri Tiroir VioletFonce;C;1
30355;1;Dark Bluish Gray;Tri Tiroir VioletFonce;C;1
30355;1;Light Gray;Tri Tiroir VioletFonce;C;1
30356;1;Black;Tri Tiroir VioletFonce;C;1
30356;1;Dark Bluish Gray;Tri Tiroir VioletFonce;C;1
30356;1;Light Gray;Tri Tiroir VioletFonce;C;1
30357;11;Dark Gray;Tri Tiroir VioletFonce;C;1
30357;2;Black;Tri Tiroir VioletFonce;C;1
30357;2;Red;Tri Tiroir VioletFonce;C;1
30357;1;Green;Tri Tiroir VioletFonce;C;1
30357;3;Brown;Tri Tiroir VioletFonce;C;1
30503;2;White;Tri Tiroir VioletFonce;C;1
30503;2;Black;Tri Tiroir VioletFonce;C;1
30503;1;Red;Tri Tiroir VioletFonce;C;1
30503;9;Dark Bluish Gray;Tri Tiroir VioletFonce;C;1
30565;5;Dark Blue;Tri Tiroir VioletFonce;C;1
30565;1;Dark Tan;Tri Tiroir VioletFonce;C;1
30565;1;Blue;Tri Tiroir VioletFonce;C;1
30565;4;Dark Bluish Gray;Tri Tiroir VioletFonce;C;1
32059;2;White;Tri Tiroir VioletFonce;C;1
32059;5;Black;Tri Tiroir VioletFonce;C;1
32059;3;Dark Tan;Tri Tiroir VioletFonce;C;1
32059;2;Dark Bluish Gray;Tri Tiroir VioletFonce;C;1
3933;1;Blue;Tri Tiroir VioletFonce;C;1
3934;2;White;Tri Tiroir VioletFonce;C;1
3934;3;White;Tri Tiroir VioletFonce;C;1
3934;1;Blue;Tri Tiroir VioletFonce;C;1
3934;1;Light Gray;Tri Tiroir VioletFonce;C;1
3935;6;White;Tri Tiroir VioletFonce;C;1
3935;4;Black;Tri Tiroir VioletFonce;C;1
3935;5;Light Gray;Tri Tiroir VioletFonce;C;1
3936;5;White;Tri Tiroir VioletFonce;C;1
3936;4;Black;Tri Tiroir VioletFonce;C;1
3936;4;Light Gray;Tri Tiroir VioletFonce;C;1
4151;5;Black;Tri Tiroir VioletFonce;C;1
4151;5;Dark Bluish Gray;Tri Tiroir VioletFonce;C;1
4151;7;Light Bluish Gray;Tri Tiroir VioletFonce;C;1
47397;1;White;Tri Tiroir VioletFonce;C;1
47397;1;Light Bluish Gray;Tri Tiroir VioletFonce;C;1
47398;1;Light Bluish Gray;Tri Tiroir VioletFonce;C;1
50303;3;Dark Bluish Gray;Tri Tiroir VioletFonce;C;1
50304;2;White;Tri Tiroir VioletFonce;C;1
50304;1;Red;Tri Tiroir VioletFonce;C;1
50304;1;Light Gray;Tri Tiroir VioletFonce;C;1
50305;4;White;Tri Tiroir VioletFonce;C;1
50305;1;Red;Tri Tiroir VioletFonce;C;1
50305;2;Light Gray;Tri Tiroir VioletFonce;C;1
52037;10;Dark Bluish Gray;Tri Tiroir VioletFonce;C;1
54383;3;White;Tri Tiroir VioletFonce;C;1
54383;7;White;Tri Tiroir VioletFonce;C;1
54383;1;Black;Tri Tiroir VioletFonce;C;1
54383;2;Black;Tri Tiroir VioletFonce;C;1
54383;1;Dark Bluish Gray;Tri Tiroir VioletFonce;C;1
54383;1;Dark Bluish Gray;Tri Tiroir VioletFonce;C;1
54383;3;Light Bluish Gray;Tri Tiroir VioletFonce;C;1
54383;6;Light Bluish Gray;Tri Tiroir VioletFonce;C;1
6003;3;White;Tri Tiroir VioletFonce;C;1
6003;1;Lime;Tri Tiroir VioletFonce;C;1
6003;2;Dark Bluish Gray;Tri Tiroir VioletFonce;C;1
6003;1;Light Bluish Gray;Tri Tiroir VioletFonce;C;1
6003;7;Light Gray;Tri Tiroir VioletFonce;C;1
6104;1;Blue;Tri Tiroir VioletFonce;C;1
6104;2;Light Gray;Tri Tiroir VioletFonce;C;1
6106;15;Black;Tri Tiroir VioletFonce;C;1
6106;4;Light Bluish Gray;Tri Tiroir VioletFonce;C;1
6106;6;Light Gray;Tri Tiroir VioletFonce;C;1
712;2;White;Tri Tiroir VioletFonce;C;1
713;2;White;Tri Tiroir VioletFonce;C;1
4871;15;White;Tri Tiroir VioletFonce;C;10
4871;4;Black;Tri Tiroir VioletFonce;C;10
4871;4;Yellow;Tri Tiroir VioletFonce;C;10
4871;2;Red;Tri Tiroir VioletFonce;C;10
4871;6;Blue;Tri Tiroir VioletFonce;C;10
4871;1;Dark Bluish Gray;Tri Tiroir VioletFonce;C;10
4871;5;Light Bluish Gray;Tri Tiroir VioletFonce;C;10
4871;1;Light Gray;Tri Tiroir VioletFonce;C;10
22889;1;Black;Tri Tiroir VioletFonce;C;19
2626;1;Black;Tri Tiroir VioletFonce;C;19
30183;1;White;Tri Tiroir VioletFonce;C;19
4475;1;White;Tri Tiroir VioletFonce;C;19
47407;1;Red;Tri Tiroir VioletFonce;C;19
60219;3;Black;Tri Tiroir VioletFonce;C;2
60219;1;Yellow;Tri Tiroir VioletFonce;C;2
72454;1;White;Tri Tiroir VioletFonce;C;2
52501;15;White;Tri Tiroir VioletFonce;C;3
52501;1;Orange;Tri Tiroir VioletFonce;C;3
52501;16;Red;Tri Tiroir VioletFonce;C;3
52501;1;Blue;Tri Tiroir VioletFonce;C;3
52501;6;Dark Bluish Gray;Tri Tiroir VioletFonce;C;3
4856a;3;White;Tri Tiroir VioletFonce;C;4
4856a;1;Black;Tri Tiroir VioletFonce;C;4
4856a;1;Yellow;Tri Tiroir VioletFonce;C;4
4856a;1;Red;Tri Tiroir VioletFonce;C;4
4856a;2;Dark Bluish Gray;Tri Tiroir VioletFonce;C;4
4856b;1;White;Tri Tiroir VioletFonce;C;4
4211;4;White;Tri Tiroir VioletFonce;C;5
4211;1;Black;Tri Tiroir VioletFonce;C;5
4211;3;Yellow;Tri Tiroir VioletFonce;C;5
4211;7;Red;Tri Tiroir VioletFonce;C;5
4211;1;Blue;Tri Tiroir VioletFonce;C;5
43713;4;White;Tri Tiroir VioletFonce;C;6
43713;9;Black;Tri Tiroir VioletFonce;C;6
30283;1;Black;Tri Tiroir VioletFonce;C;7
30283;1;Yellow;Tri Tiroir VioletFonce;C;7
30283;3;Dark Bluish Gray;Tri Tiroir VioletFonce;C;7
4854;9;White;Tri Tiroir VioletFonce;C;8
4854;2;Dark Gray;Tri Tiroir VioletFonce;C;8
4854;3;Black;Tri Tiroir VioletFonce;C;8
4854;1;Red;Tri Tiroir VioletFonce;C;8
4854;2;Dark Blue;Tri Tiroir VioletFonce;C;8
4854;3;Blue;Tri Tiroir VioletFonce;C;8
4854;1;Dark Bluish Gray;Tri Tiroir VioletFonce;C;8
4854;2;Light Gray;Tri Tiroir VioletFonce;C;8
4855;3;White;Tri Tiroir VioletFonce;C;9
4855;1;Black;Tri Tiroir VioletFonce;C;9
4855;1;Yellow;Tri Tiroir VioletFonce;C;9
4855;2;Red;Tri Tiroir VioletFonce;C;9
4855;3;Blue;Tri Tiroir VioletFonce;C;9
4855;2;Light Gray;Tri Tiroir VioletFonce;C;9
