LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;135;85;0,04;2;1;;;U;P;57908;;Y;2,4;;EUR;Technic, Brick;;Dark Bluish Gray;Part;Technic, Brick Modified 2 x 2 with 2 Ball Joints;casier bleue clair;B;1;0;0;0
;05/01/2022;135;85;0,04;1;1;;;U;P;57909;;Y;1,84;;EUR;Technic, Brick;;Dark Bluish Gray;Part;Technic, Brick Modified 2 x 2 with Ball Joint and Axle Hole;casier bleue clair;B;1;2;4;1
;05/01/2022;133;11;0,07;4;1;;;U;P;60176;;Y;1;;EUR;Technic, Connector;;Black;Part;Technic, Axle Connector 2 x 3 with Ball Joint Socket, Closed Sides, Squared Ends;casier bleue clair;B;1;2;3;1
;05/01/2022;133;85;0,53;1;1;;;U;P;61053;;Y;2,06;;EUR;Technic, Connector;;Dark Bluish Gray;Part;Technic, Axle and Pin Connector 2 x 5 with 2 Ball Joint Sockets, Closed Sides, Closed Axle Holes;casier bleue clair;B;1;0;0;0
;05/01/2022;133;11;0,29;1;1;;;U;P;89650;;Y;2,06;;EUR;Technic, Connector;;Black;Part;Technic, Axle and Pin Connector 2 x 5 with 2 Ball Joint Sockets, Closed Sides, Open Axle Holes;casier bleue clair;B;1;0;0;0
;05/01/2022;135;85;0,03;6;1;;;U;P;57909b;;Y;1,75;;EUR;Technic, Brick;;Dark Bluish Gray;Part;Technic, Brick Modified 2 x 2 with Ball Joint and Axle Hole with 6 Holes in Ball;casier bleue clair;B;1;0;0;0
;05/01/2022;27;5;0,04;4;1;;;U;P;737;;Y;1,34;;EUR;Plate, Modified;;Red;Part;Plate, Modified 2 x 4 with Train Coupler Closed for Hook;casier bleue clair;B;2;0;0;0
;05/01/2022;7;5;0,07;1;1;;;U;P;4747;;Y;2,9;;EUR;Brick, Modified;;Red;Part;Brick, Modified 2 x 4 with Coupling, Male;casier bleue clair;B;2;0;0;0
;05/01/2022;7;5;0,06;1;1;;;U;P;4748;;Y;2,75;;EUR;Brick, Modified;;Red;Part;Brick, Modified 2 x 4 with Coupling, Female;casier bleue clair;B;2;0;0;0
;05/01/2022;105;11;0,19;4;1;;;U;P;3940a;;Y;1,06;;EUR;Support;;Black;Part;Support 2 x 2 x 2 Stand with Blind Hole;casier bleue clair;B;2;2;2;2
;05/01/2022;105;8;0,29;1;1;;;U;P;3940b;;Y;1;;EUR;Support;;Brown;Part;Support 2 x 2 x 2 Stand with Complete Hole;casier bleue clair;B;2;2;2;2
;05/01/2022;105;10;0,16;1;1;;;U;P;3940b;;Y;1;;EUR;Support;;Dark Gray;Part;Support 2 x 2 x 2 Stand with Complete Hole;casier bleue clair;B;2;2;2;2
;05/01/2022;105;11;0,08;9;1;;;U;P;3940b;;Y;1;;EUR;Support;;Black;Part;Support 2 x 2 x 2 Stand with Complete Hole;casier bleue clair;B;2;2;2;2
;05/01/2022;105;85;0,09;3;1;;;U;P;3940b;;Y;1;;EUR;Support;;Dark Bluish Gray;Part;Support 2 x 2 x 2 Stand with Complete Hole;casier bleue clair;B;2;2;2;2
;05/01/2022;27;5;0,42;1;1;;;U;P;737ac01;;Y;4,55;;EUR;Plate, Modified;;Red;Part;Plate, Modified 2 x 4 with Train Coupler Open for Magnet with Same Color Magnet Coupling, Train - 7mm Cylinder (737a / x547b);casier bleue clair;B;2;0;0;0
;05/01/2022;27;5;0,4;1;1;;;U;P;737ac02;;Y;4,55;;EUR;Plate, Modified;;Red;Part;Plate, Modified 2 x 4 with Train Coupler Open for Magnet with Blue Magnet Coupling, Train - 7mm Cylinder (737a / x547b);casier bleue clair;B;2;0;0;0
;05/01/2022;22;11;0,05;7;1;;;U;P;30407;;Y;2,16;;EUR;Hinge;;Black;Part;Hinge Plate 1 x 8 with Angled Side Extensions, 9 Teeth and Rounded Plate Underside;casier bleue clair;B;3;0;0;0
;05/01/2022;22;12;0,1;2;1;;;U;P;30407;;Y;2,16;;EUR;Hinge;;Trans-Clear;Part;Hinge Plate 1 x 8 with Angled Side Extensions, 9 Teeth and Rounded Plate Underside;casier bleue clair;B;3;0;0;0
;05/01/2022;22;85;0,08;9;1;;;U;P;30407;;Y;2,16;;EUR;Hinge;;Dark Bluish Gray;Part;Hinge Plate 1 x 8 with Angled Side Extensions, 9 Teeth and Rounded Plate Underside;casier bleue clair;B;3;0;0;0
;05/01/2022;115;34;0,56;1;1;;;U;P;47844;;Y;3,2;;EUR;Windscreen;;Lime;Part;Windscreen 9 x 3 x 1 2/3 Bubble Canopy;casier bleue clair;B;3;9;3;1,67
;05/01/2022;749;11;0,09;1;1;;;U;P;90607;;Y;2,6;;EUR;Hero Factory;;Black;Part;Hero Factory Arm / Leg with Ball Joint on Axle and Ball Socket and 2 Pin Holes;casier bleue clair;B;3;2;7,5;1
;05/01/2022;749;85;0,08;1;1;;;U;P;90608;;Y;2,3;;EUR;Hero Factory;;Dark Bluish Gray;Part;Hero Factory Arm / Leg with Ball Joint on Axle and Ball Socket and Pin Hole;casier bleue clair;B;3;2;6;1
