LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;27;2;0,14;2;1;;;U;P;30041;;Y;4;;EUR;Plate, Modified;;Tan;Part;Plate, Modified 6 x 8 Trap Door Frame Horizontal;indigo;A;2;0;0;0
;05/01/2022;27;11;0,09;1;1;;;U;P;30041;;Y;4;;EUR;Plate, Modified;;Black;Part;Plate, Modified 6 x 8 Trap Door Frame Horizontal;indigo;A;2;0;0;0
;05/01/2022;27;85;0,1;3;1;;;U;P;30041;;Y;4;;EUR;Plate, Modified;;Dark Bluish Gray;Part;Plate, Modified 6 x 8 Trap Door Frame Horizontal;indigo;A;2;0;0;0
;05/01/2022;27;2;0,12;2;1;;;U;P;30042;;Y;3,5;;EUR;Plate, Modified;;Tan;Part;Plate, Modified 4 x 5 with Trap Door Hinge;indigo;A;2;0;0;0
;05/01/2022;27;11;0,09;1;1;;;U;P;30042;;Y;3,5;;EUR;Plate, Modified;;Black;Part;Plate, Modified 4 x 5 with Trap Door Hinge;indigo;A;2;0;0;0
;05/01/2022;27;85;0,06;3;1;;;U;P;30042;;Y;3,5;;EUR;Plate, Modified;;Dark Bluish Gray;Part;Plate, Modified 4 x 5 with Trap Door Hinge;indigo;A;2;0;0;0
;05/01/2022;540;85;0,01;3;1;;;U;P;30101;;Y;7,08;;EUR;Door, Frame;;Dark Bluish Gray;Part;Door, Frame 2 x 8 x 6 Swivel with Bottom Notches;indigo;A;2;2;8;6
;05/01/2022;103;11;0,86;1;1;;;U;P;30134;;Y;7,58;;EUR;Stairs;;Black;Part;Stairs 7 x 4 x 6 Straight Open;indigo;A;2;7;4;6
;05/01/2022;103;85;1,17;1;1;;;U;P;30134;;Y;7,58;;EUR;Stairs;;Dark Bluish Gray;Part;Stairs 7 x 4 x 6 Straight Open;indigo;A;2;7;4;6
;05/01/2022;32;1;0,17;1;1;;;U;P;30183;;Y;6,12;;EUR;Slope, Inverted;;White;Part;Slope, Inverted 45 6 x 4 Double with Recessed Center;indigo;A;2;4;6;1
;05/01/2022;93;11;0,11;5;1;;;U;P;30248;;Y;5,39;;EUR;Aircraft;;Black;Part;Helicopter Sled Rails 12 x 6;indigo;A;2;12;6;1,33
;05/01/2022;93;85;0,08;4;1;;;U;P;30248;;Y;5,39;;EUR;Aircraft;;Dark Bluish Gray;Part;Helicopter Sled Rails 12 x 6;indigo;A;2;12;6;1,33
;05/01/2022;93;86;0,01;1;1;;;U;P;30248;;Y;5,39;;EUR;Aircraft;;Light Bluish Gray;Part;Helicopter Sled Rails 12 x 6;indigo;A;2;12;6;1,33
;05/01/2022;131;3;0,14;1;1;;;U;P;30263;;Y;7,91;;EUR;Vehicle, Base;;Yellow;Part;Vehicle, Trailer Base 6 x 12 x 1 1/3;indigo;A;2;6;12;1,33
;05/01/2022;131;9;0,19;1;1;;;U;P;30263;;Y;7,91;;EUR;Vehicle, Base;;Light Gray;Part;Vehicle, Trailer Base 6 x 12 x 1 1/3;indigo;A;2;6;12;1,33
;05/01/2022;131;11;0,08;1;1;;;U;P;30263;;Y;7,91;;EUR;Vehicle, Base;;Black;Part;Vehicle, Trailer Base 6 x 12 x 1 1/3;indigo;A;2;6;12;1,33
;05/01/2022;32;4;0,14;1;1;;;U;P;30283;;Y;4,21;;EUR;Slope, Inverted;;Orange;Part;Slope, Inverted 45 6 x 4 Double with 4 x 4 Cutout;indigo;A;2;6;4;1
;05/01/2022;32;11;0,08;1;1;;;U;P;30283;;Y;4,21;;EUR;Slope, Inverted;;Black;Part;Slope, Inverted 45 6 x 4 Double with 4 x 4 Cutout;indigo;A;2;6;4;1
;05/01/2022;105;3;0,82;4;1;;;U;P;30517;;Y;6,79;;EUR;Support;;Yellow;Part;Support 2 x 2 x 10 Girder Triangular Vertical - Type 1 - Solid Top, 3 Posts;indigo;A;2;2;2;10
;05/01/2022;105;10;0,93;1;1;;;U;P;30517;;Y;6,79;;EUR;Support;;Dark Gray;Part;Support 2 x 2 x 10 Girder Triangular Vertical - Type 1 - Solid Top, 3 Posts;indigo;A;2;2;2;10
;05/01/2022;31;4;0,19;1;1;;;U;P;32083;;Y;5,91;;EUR;Slope;;Orange;Part;Slope 45 6 x 4 Double;indigo;A;2;6;4;1
;05/01/2022;103;85;0,19;8;1;;;U;P;40243;;Y;1,77;;EUR;Stairs;;Dark Bluish Gray;Part;Stairs Spiral Step;indigo;A;2;2,5;6;0,67
;05/01/2022;12;85;0,24;2;1;;;U;P;40249;;Y;4,33;;EUR;Door;;Dark Bluish Gray;Part;Door 2 x 5 x 5 Swivel, Bracket Base;indigo;A;2;2;5;5
;05/01/2022;131;1;0,13;1;1;;;U;P;52036;;Y;5,75;;EUR;Vehicle, Base;;White;Part;Vehicle, Base 4 x 12 x 3/4 with 4 x 2 Recessed Center with Smooth Underside;indigo;A;2;4;12;0,75
