LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;28;115;0,028;89;;id4073color115.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Pearl Gold;#E79E1D;Pearl;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;2;0,0354;17;;id4073color2.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Tan;#EED9A4;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;3;0,0275;37;;id4073color3.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;34;0,0219;50;;id4073color34.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Lime;#C4E000;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;4;0,0238;12;;id4073color4.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Orange;#FF7E14;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;5;0,0267;177;;id4073color5.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;6;0,0527;3;;id4073color6.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Green;#00923D;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;7;0,0317;27;;id4073color7.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;8;0,6206;22;;id4073color8.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Brown;#532115;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
;;28;85;0,037;59;;id4073color85.jpg;;U;P;4073;;;0,12;;;Plate, Round;Plate;Round;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Plate, Round 1 x 1;1;1;0;Casier Petit Noir;A;2;
