LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;106;108;0,07;2;1;;;U;P;6239;;Y;2,4;;EUR;Tail;;Trans-Bright Green;Part;Tail Shuttle;black box;A;1;6;2;3,67
;05/01/2022;11;14;0,29;2;1;;;U;P;6259;;Y;3,92;;EUR;Cylinder;;Trans-Dark Blue;Part;Cylinder Half 2 x 4 x 4;black box;A;1;2;4;4
;05/01/2022;115;15;0,54;2;1;;;U;P;30083;;Y;6,86;;EUR;Windscreen;;Trans-Light Blue;Part;Windscreen 6 x 6 x 3 Canopy Half Sphere with Hinge;black box;A;1;6;6;3
;05/01/2022;31;86;0,41;4;1;;;U;P;30249;;Y;6,6;;EUR;Slope;;Light Bluish Gray;Part;Slope 55 6 x 1 x 5;black box;A;1;6;1;5
;05/01/2022;115;14;0,12;2;1;;;U;P;30251;;Y;5,41;;EUR;Windscreen;;Trans-Dark Blue;Part;Windscreen 5 x 4 x 3;black box;A;1;5;4;3
;05/01/2022;115;12;1,07;2;1;;;U;P;30384;;Y;4,5;;EUR;Windscreen;;Trans-Clear;Part;Windscreen 7 x 4 x 2 Round;black box;A;1;7;4;2
;05/01/2022;115;13;0,31;1;1;;;U;P;30384;;Y;4,5;;EUR;Windscreen;;Trans-Black;Part;Windscreen 7 x 4 x 2 Round;black box;A;1;7;4;2
;05/01/2022;26;85;0,49;5;1;;;U;P;41539;;Y;9,4;;EUR;Plate;;Dark Bluish Gray;Part;Plate 8 x 8;black box;A;1;8;8;0
;05/01/2022;26;86;0,84;1;1;;;U;P;41539;;Y;9,4;;EUR;Plate;;Light Bluish Gray;Part;Plate 8 x 8;black box;A;1;8;8;0
;05/01/2022;115;13;0,14;1;1;;;U;P;41883;;Y;4,86;;EUR;Windscreen;;Trans-Black;Part;Windscreen 6 x 4 x 2 Wedge Curved;black box;A;1;6;4;2
