LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;137;1;0,00;2;;id32278color1.jpg;;U;P;32278;;Y;4,00;;EUR;Technic, Liftarm;;;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm Thick 1 x 15;1.00;15.00;0.00;Etagere Indigo;C;2;
;;137;11;0,00;8;;id32278color11.jpg;;U;P;32278;;Y;4,00;;EUR;Technic, Liftarm;;;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm Thick 1 x 15;1.00;15.00;0.00;Etagere Indigo;C;2;
;;137;4;0,00;2;;id32278color4.jpg;;U;P;32278;;Y;4,00;;EUR;Technic, Liftarm;;;P;;Orange;FF7E14;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm Thick 1 x 15;1.00;15.00;0.00;Etagere Indigo;C;2;
;;137;6;0,00;1;;id32278color6.jpg;;U;P;32278;;Y;4,00;;EUR;Technic, Liftarm;;;P;;Green;00923D;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm Thick 1 x 15;1.00;15.00;0.00;Etagere Indigo;C;2;
;;137;85;0,00;2;;id32278color85.jpg;;U;P;32278;;Y;4,00;;EUR;Technic, Liftarm;;;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm Thick 1 x 15;1.00;15.00;0.00;Etagere Indigo;C;2;
;;137;11;0,00;7;;id32525color11.jpg;;U;P;32525;;Y;2,80;;EUR;Technic, Liftarm;;;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm Thick 1 x 11;1.00;11.00;0.00;Etagere Indigo;C;2;
;;4;1;0,00;29;;id3956color1.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;;;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Bracket 2 x 2 - 2 x 2 with 2 Holes;2.00;2.40;2.00;Etagere Indigo;C;2;
;;4;11;0,00;32;;id3956color11.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;;;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Bracket 2 x 2 - 2 x 2 with 2 Holes;2.00;2.40;2.00;Etagere Indigo;C;2;
;;4;5;0,00;13;;id3956color5.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;;;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Bracket 2 x 2 - 2 x 2 with 2 Holes;2.00;2.40;2.00;Etagere Indigo;C;2;
;;4;7;0,00;4;;id3956color7.jpg;;U;P;3956;;Y;1,13;;EUR;Bracket;;;P;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Bracket 2 x 2 - 2 x 2 with 2 Holes;2.00;2.40;2.00;Etagere Indigo;C;2;
