LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;36;86;0,09;4;1;;;U;P;2850b;;Y;2,89;;EUR;Technic;;Light Bluish Gray;Part;Technic Engine Cylinder with Bottom Slots;Malette Noire;A;1;0;0;0
;05/01/2022;36;11;1,8;2;1;;;U;P;2856c03;;Y;15,5;;EUR;Technic;;Black;Part;Technic Turntable Large Type 1 with Light Bluish Gray Top;Malette Noire;A;1;0;0;0
;05/01/2022;112;5;0,46;3;1;;;U;P;3135c02;;Y;2,5;;EUR;Hook;;Red;Part;Hook Slope 45 2 x 3 x 1 1/3 Double with Arm and Light Gray Tow Hook;Malette Noire;A;1;2;3;1,33
;05/01/2022;542;12;5,09;1;1;;;U;P;32181c04;;Y;6,29;;EUR;Technic, Shock Absorber;;Trans-Clear;Part;Technic, Shock Absorber 10L Damped - Soft Spring;Malette Noire;A;1;0;0;0
;05/01/2022;72;11;0,66;3;1;;;U;P;3430c02;;Y;4,51;;EUR;Vehicle;;Black;Part;Vehicle, Forklift 2 x 2 Plate and Yellow Fork;Malette Noire;A;1;0;0;0
;05/01/2022;136;86;0,13;3;1;;;U;P;3650a;;Y;1,08;;EUR;Technic, Gear;;Light Bluish Gray;Part;Technic, Gear 24 Tooth Crown (1st Version - Not Reinforced);Malette Noire;A;1;0;0;0
;05/01/2022;136;86;0,37;1;1;;;U;P;3650b;;Y;1,1;;EUR;Technic, Gear;;Light Bluish Gray;Part;Technic, Gear 24 Tooth Crown (2nd Version - Reinforced);Malette Noire;A;1;0;0;0
;05/01/2022;72;11;6,08;1;1;;;U;P;4518bc02;;Y;6,9;;EUR;Vehicle;;Black;Part;Vehicle, Forklift Wide 1 x 2 Hinge Plate Locking and Dark Bluish Gray Wide Forks Reinforced;Malette Noire;A;1;0;0;0
;05/01/2022;411;11;14,55;1;1;;;U;P;4760c01;;Y;18;;EUR;Electric, Battery Box;;Black;Part;Electric 9V Battery Box Small Assembly;Malette Noire;A;1;8;4;2,33
;05/01/2022;411;1;2,68;1;1;;;U;P;4760c01pb07;;Y;18;;EUR;Electric, Battery Box;;White;Part;Electric 9V Battery Box Small with 'POLICE' Pattern on Both Sides (Stickers) - Set 6450;Malette Noire;A;1;8;4;2,33
