LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;26;86;0,64;8;1;;;U;P;3033;;Y;7,95;;EUR;Plate;;Light Bluish Gray;Part;Plate 6 x 10;Etagere Indigo;A;5;6;10;0
;05/01/2022;26;9;0,23;4;1;;;U;P;3034;;Y;2,27;;EUR;Plate;;Light Gray;Part;Plate 2 x 8;Etagere Indigo;A;5;2;8;0
;05/01/2022;26;86;1,03;19;1;;;U;P;3034;;Y;2,27;;EUR;Plate;;Light Bluish Gray;Part;Plate 2 x 8;Etagere Indigo;A;5;2;8;0
;05/01/2022;26;9;0,41;4;1;;;U;P;3035;;Y;4,7;;EUR;Plate;;Light Gray;Part;Plate 4 x 8;Etagere Indigo;A;5;4;8;0
;05/01/2022;26;86;0,32;2;1;;;U;P;3035;;Y;4,7;;EUR;Plate;;Light Bluish Gray;Part;Plate 4 x 8;Etagere Indigo;A;5;4;8;0
;05/01/2022;26;9;0,72;4;1;;;U;P;3036;;Y;6,4;;EUR;Plate;;Light Gray;Part;Plate 6 x 8;Etagere Indigo;A;5;6;8;0
;05/01/2022;26;86;0,56;4;1;;;U;P;3036;;Y;6,4;;EUR;Plate;;Light Bluish Gray;Part;Plate 6 x 8;Etagere Indigo;A;5;6;8;0
;05/01/2022;31;9;0,23;4;1;;;U;P;3037;;Y;1,97;;EUR;Slope;;Light Gray;Part;Slope 45 2 x 4;Etagere Indigo;A;5;2;4;0
;05/01/2022;31;10;0,14;4;1;;;U;P;3037;;Y;1,97;;EUR;Slope;;Dark Gray;Part;Slope 45 2 x 4;Etagere Indigo;A;5;2;4;0
;05/01/2022;31;9;0,21;1;1;;;U;P;3038;;Y;1,72;;EUR;Slope;;Light Gray;Part;Slope 45 2 x 3;Etagere Indigo;A;5;2;3;0
;05/01/2022;31;9;0,21;5;1;;;U;P;3038;;Y;1,72;;EUR;Slope;;Light Gray;Part;Slope 45 2 x 3;Etagere Indigo;A;5;2;3;0
;05/01/2022;31;9;0,08;39;1;;;U;P;3039;;Y;1,15;;EUR;Slope;;Light Gray;Part;Slope 45 2 x 2;Etagere Indigo;A;5;2;2;1
;05/01/2022;31;86;0,21;11;1;;;U;P;3039;;Y;1,15;;EUR;Slope;;Light Bluish Gray;Part;Slope 45 2 x 2;Etagere Indigo;A;5;2;2;1
;05/01/2022;31;9;0,07;77;1;;;U;P;3040;;Y;0,69;;EUR;Slope;;Light Gray;Part;Slope 45 2 x 1;Etagere Indigo;A;5;2;1;1
;05/01/2022;31;10;0,07;5;1;;;U;P;3040;;Y;0,69;;EUR;Slope;;Dark Gray;Part;Slope 45 2 x 1;Etagere Indigo;A;5;2;1;1
;05/01/2022;31;86;0,08;6;1;;;U;P;3040;;Y;0,69;;EUR;Slope;;Light Bluish Gray;Part;Slope 45 2 x 1;Etagere Indigo;A;5;2;1;1
;05/01/2022;31;9;0,22;2;1;;;U;P;3045;;Y;0,9;;EUR;Slope;;Light Gray;Part;Slope 45 2 x 2 Double Convex Corner;Etagere Indigo;A;5;2;2;1
;05/01/2022;31;86;0,29;3;1;;;U;P;3045;;Y;0,9;;EUR;Slope;;Light Bluish Gray;Part;Slope 45 2 x 2 Double Convex Corner;Etagere Indigo;A;5;2;2;1
;05/01/2022;31;9;0,37;3;1;;;U;P;3297;;Y;2,57;;EUR;Slope;;Light Gray;Part;Slope 33 3 x 4;Etagere Indigo;A;5;3;4;1
;05/01/2022;31;9;0,11;14;1;;;U;P;3298;;Y;1,33;;EUR;Slope;;Light Gray;Part;Slope 33 3 x 2;Etagere Indigo;A;5;3;2;1
;05/01/2022;31;10;0,1;3;1;;;U;P;3298;;Y;1,33;;EUR;Slope;;Dark Gray;Part;Slope 33 3 x 2;Etagere Indigo;A;5;3;2;1
;05/01/2022;26;86;1,34;2;1;;;U;P;3456;;Y;11;;EUR;Plate;;Light Bluish Gray;Part;Plate 6 x 14;Etagere Indigo;A;5;6;14;0
;05/01/2022;26;9;0,15;21;1;;;U;P;3460;;Y;1,36;;EUR;Plate;;Light Gray;Part;Plate 1 x 8;Etagere Indigo;A;5;1;8;0
;05/01/2022;26;10;0,15;1;1;;;U;P;3460;;Y;1,36;;EUR;Plate;;Dark Gray;Part;Plate 1 x 8;Etagere Indigo;A;5;1;8;0
;05/01/2022;26;86;1,34;12;1;;;U;P;3460;;Y;1,36;;EUR;Plate;;Light Bluish Gray;Part;Plate 1 x 8;Etagere Indigo;A;5;1;8;0
;05/01/2022;5;9;0,21;36;1;;;U;P;3622;;Y;1,24;;EUR;Brick;;Light Gray;Part;Brick 1 x 3;Etagere Indigo;A;5;1;3;1
;05/01/2022;5;86;0,15;9;1;;;U;P;3622;;Y;1,24;;EUR;Brick;;Light Bluish Gray;Part;Brick 1 x 3;Etagere Indigo;A;5;1;3;1
;05/01/2022;26;10;0,12;7;1;;;U;P;3623;;Y;0,53;;EUR;Plate;;Dark Gray;Part;Plate 1 x 3;Etagere Indigo;A;5;1;3;0
;05/01/2022;26;86;0,21;15;1;;;U;P;3623;;Y;0,53;;EUR;Plate;;Light Bluish Gray;Part;Plate 1 x 3;Etagere Indigo;A;5;1;3;0
;05/01/2022;32;9;0,12;5;1;;;U;P;3660;;Y;1,25;;EUR;Slope, Inverted;;Light Gray;Part;Slope, Inverted 45 2 x 2;Etagere Indigo;A;5;2;2;1
;05/01/2022;32;10;0,06;28;1;;;U;P;3660;;Y;1,25;;EUR;Slope, Inverted;;Dark Gray;Part;Slope, Inverted 45 2 x 2;Etagere Indigo;A;5;2;2;1
;05/01/2022;32;86;0,21;7;1;;;U;P;3660;;Y;1,25;;EUR;Slope, Inverted;;Light Bluish Gray;Part;Slope, Inverted 45 2 x 2;Etagere Indigo;A;5;2;2;1
;05/01/2022;32;9;0,07;14;1;;;U;P;3665;;Y;0,66;;EUR;Slope, Inverted;;Light Gray;Part;Slope, Inverted 45 2 x 1;Etagere Indigo;A;5;2;1;1
;05/01/2022;32;10;0,06;2;1;;;U;P;3665;;Y;0,66;;EUR;Slope, Inverted;;Dark Gray;Part;Slope, Inverted 45 2 x 1;Etagere Indigo;A;5;2;1;1
;05/01/2022;32;86;0,12;4;1;;;U;P;3665;;Y;0,66;;EUR;Slope, Inverted;;Light Bluish Gray;Part;Slope, Inverted 45 2 x 1;Etagere Indigo;A;5;2;1;1
;05/01/2022;26;9;0,11;7;1;;;U;P;3666;;Y;1,06;;EUR;Plate;;Light Gray;Part;Plate 1 x 6;Etagere Indigo;A;5;1;6;0
;05/01/2022;26;10;0,17;3;1;;;U;P;3666;;Y;1,06;;EUR;Plate;;Dark Gray;Part;Plate 1 x 6;Etagere Indigo;A;5;1;6;0
;05/01/2022;26;86;0,07;21;1;;;U;P;3666;;Y;1,06;;EUR;Plate;;Light Bluish Gray;Part;Plate 1 x 6;Etagere Indigo;A;5;1;6;0
;05/01/2022;26;9;0,09;38;1;;;U;P;3710;;Y;0,71;;EUR;Plate;;Light Gray;Part;Plate 1 x 4;Etagere Indigo;A;5;1;4;0
;05/01/2022;26;86;0,35;30;1;;;U;P;3710;;Y;0,71;;EUR;Plate;;Light Bluish Gray;Part;Plate 1 x 4;Etagere Indigo;A;5;1;4;0
;05/01/2022;26;9;0,12;29;1;;;U;P;3795;;Y;1,74;;EUR;Plate;;Light Gray;Part;Plate 2 x 6;Etagere Indigo;A;5;2;6;0
;05/01/2022;26;86;0,09;12;1;;;U;P;3795;;Y;1,74;;EUR;Plate;;Light Bluish Gray;Part;Plate 2 x 6;Etagere Indigo;A;5;2;6;0
;05/01/2022;26;9;0,22;5;1;;;U;P;3832;;Y;2,91;;EUR;Plate;;Light Gray;Part;Plate 2 x 10;Etagere Indigo;A;5;2;10;0
;05/01/2022;26;86;0,17;5;1;;;U;P;3832;;Y;2,91;;EUR;Plate;;Light Bluish Gray;Part;Plate 2 x 10;Etagere Indigo;A;5;2;10;0
;05/01/2022;26;9;0,51;3;1;;;U;P;3958;;Y;4,71;;EUR;Plate;;Light Gray;Part;Plate 6 x 6;Etagere Indigo;A;5;6;6;0
;05/01/2022;26;86;0,26;4;1;;;U;P;3958;;Y;4,71;;EUR;Plate;;Light Bluish Gray;Part;Plate 6 x 6;Etagere Indigo;A;5;6;6;0
;05/01/2022;31;9;0,08;25;1;;;U;P;4286;;Y;0,98;;EUR;Slope;;Light Gray;Part;Slope 33 3 x 1;Etagere Indigo;A;5;3;1;1
;05/01/2022;31;10;0,09;4;1;;;U;P;4286;;Y;0,98;;EUR;Slope;;Dark Gray;Part;Slope 33 3 x 1;Etagere Indigo;A;5;3;1;1
;05/01/2022;31;86;0,08;4;1;;;U;P;4286;;Y;0,98;;EUR;Slope;;Light Bluish Gray;Part;Slope 33 3 x 1;Etagere Indigo;A;5;3;1;1
;05/01/2022;32;9;0,09;5;1;;;U;P;4287;;Y;0,94;;EUR;Slope, Inverted;;Light Gray;Part;Slope, Inverted 33 3 x 1;Etagere Indigo;A;5;3;1;0
;05/01/2022;32;86;0,08;3;1;;;U;P;4287;;Y;0,94;;EUR;Slope, Inverted;;Light Bluish Gray;Part;Slope, Inverted 33 3 x 1;Etagere Indigo;A;5;3;1;0
;05/01/2022;31;86;0,44;1;1;;;U;P;4445;;Y;4,04;;EUR;Slope;;Light Bluish Gray;Part;Slope 45 2 x 8;Etagere Indigo;A;5;2;8;1
;05/01/2022;5;9;0,61;2;1;;;U;P;6111;;Y;3,8;;EUR;Brick;;Light Gray;Part;Brick 1 x 10;Etagere Indigo;A;5;1;10;1
;05/01/2022;31;9;0,26;5;1;;;U;P;30363;;Y;1,71;;EUR;Slope;;Light Gray;Part;Slope 18 4 x 2;Etagere Indigo;A;5;4;2;1
;05/01/2022;31;10;0,17;6;1;;;U;P;30363;;Y;1,71;;EUR;Slope;;Dark Gray;Part;Slope 18 4 x 2;Etagere Indigo;A;5;4;2;1
;05/01/2022;31;86;0,24;1;1;;;U;P;30363;;Y;1,71;;EUR;Slope;;Light Bluish Gray;Part;Slope 18 4 x 2;Etagere Indigo;A;5;4;2;1
;05/01/2022;26;86;0,85;1;1;;;U;P;41539;;Y;9,4;;EUR;Plate;;Light Bluish Gray;Part;Plate 8 x 8;Etagere Indigo;A;5;8;8;0
;05/01/2022;26;86;0,28;4;1;;;U;P;60479;;Y;1,95;;EUR;Plate;;Light Bluish Gray;Part;Plate 1 x 12;Etagere Indigo;A;5;1;12;0
;05/01/2022;31;86;0,09;1;1;;;U;P;60481;;Y;1,16;;EUR;Slope;;Light Bluish Gray;Part;Slope 65 2 x 1 x 2;Etagere Indigo;A;5;2;1;2
;05/01/2022;31;9;0,42;1;1;;;U;P;3046a;;Y;1,11;;EUR;Slope;;Light Gray;Part;Slope 45 2 x 2 Double Concave;Etagere Indigo;A;5;2;2;1
;05/01/2022;31;86;0,1;8;1;;;U;P;3678b;;Y;2,09;;EUR;Slope;;Light Bluish Gray;Part;Slope 65 2 x 2 x 2 with Bottom Tube;Etagere Indigo;A;5;2;2;2
;05/01/2022;31;9;0,35;10;1;;;U;P;3684a;;Y;2,83;;EUR;Slope;;Light Gray;Part;Slope 75 2 x 2 x 3 - Hollow Studs;Etagere Indigo;A;5;2;2;3
;05/01/2022;31;86;0,23;1;1;;;U;P;3684a;;Y;2,83;;EUR;Slope;;Light Bluish Gray;Part;Slope 75 2 x 2 x 3 - Hollow Studs;Etagere Indigo;A;5;2;2;3
;05/01/2022;32;9;0,11;10;1;;;U;P;3747a;;Y;1,65;;EUR;Slope, Inverted;;Light Gray;Part;Slope, Inverted 33 3 x 2 without Connections between Studs;Etagere Indigo;A;5;3;2;0
;05/01/2022;32;10;0,09;2;1;;;U;P;3747a;;Y;1,65;;EUR;Slope, Inverted;;Dark Gray;Part;Slope, Inverted 33 3 x 2 without Connections between Studs;Etagere Indigo;A;5;3;2;0
;05/01/2022;32;86;0,2;4;1;;;U;P;3747a;;Y;1,65;;EUR;Slope, Inverted;;Light Bluish Gray;Part;Slope, Inverted 33 3 x 2 without Connections between Studs;Etagere Indigo;A;5;3;2;0
;05/01/2022;31;9;0,24;24;1;;;U;P;4460a;;Y;1,7;;EUR;Slope;;Light Gray;Part;Slope 75 2 x 1 x 3 - Open Stud;Etagere Indigo;A;5;2;1;3
;05/01/2022;31;10;0,36;2;1;;;U;P;4460a;;Y;1,7;;EUR;Slope;;Dark Gray;Part;Slope 75 2 x 1 x 3 - Open Stud;Etagere Indigo;A;5;2;1;3
;05/01/2022;31;86;0,29;3;1;;;U;P;4460a;;Y;1,7;;EUR;Slope;;Light Bluish Gray;Part;Slope 75 2 x 1 x 3 - Open Stud;Etagere Indigo;A;5;2;1;3
;05/01/2022;4;1;0,33;29;1;;;U;P;3956;;Y;1,13;;EUR;Bracket;;White;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;Etagere Indigo;C;2;2,4;2;2
;05/01/2022;4;5;0,17;13;1;;;U;P;3956;;Y;1,13;;EUR;Bracket;;Red;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;Etagere Indigo;C;2;2,4;2;2
;05/01/2022;4;7;0,15;4;1;;;U;P;3956;;Y;1,13;;EUR;Bracket;;Blue;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;Etagere Indigo;C;2;2,4;2;2
;05/01/2022;4;8;0,1;5;1;;;U;P;3956;;Y;1,13;;EUR;Bracket;;Brown;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;Etagere Indigo;C;2;2,4;2;2
;05/01/2022;4;9;0,17;8;1;;;U;P;3956;;Y;1,13;;EUR;Bracket;;Light Gray;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;Etagere Indigo;C;2;2,4;2;2
;05/01/2022;4;11;0,1;32;1;;;U;P;3956;;Y;1,13;;EUR;Bracket;;Black;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;Etagere Indigo;C;2;2,4;2;2
;05/01/2022;4;86;0,06;3;1;;;U;P;3956;;Y;1,13;;EUR;Bracket;;Light Bluish Gray;Part;Bracket 2 x 2 - 2 x 2 with 2 Holes;Etagere Indigo;C;2;2,4;2;2
;05/01/2022;22;1;0,15;8;1;;;U;P;4214;;Y;1,26;;EUR;Hinge;;White;Part;Hinge Vehicle Roof Holder 1 x 4 x 2;Etagere Indigo;C;2;1;4;2
;05/01/2022;22;3;0,34;5;1;;;U;P;4214;;Y;1,26;;EUR;Hinge;;Yellow;Part;Hinge Vehicle Roof Holder 1 x 4 x 2;Etagere Indigo;C;2;1;4;2
;05/01/2022;22;5;0,13;9;1;;;U;P;4214;;Y;1,26;;EUR;Hinge;;Red;Part;Hinge Vehicle Roof Holder 1 x 4 x 2;Etagere Indigo;C;2;1;4;2
;05/01/2022;22;7;0,21;1;1;;;U;P;4214;;Y;1,26;;EUR;Hinge;;Blue;Part;Hinge Vehicle Roof Holder 1 x 4 x 2;Etagere Indigo;C;2;1;4;2
;05/01/2022;22;11;0,15;6;1;;;U;P;4214;;Y;1,26;;EUR;Hinge;;Black;Part;Hinge Vehicle Roof Holder 1 x 4 x 2;Etagere Indigo;C;2;1;4;2
;05/01/2022;7;1;0,28;9;1;;;U;P;4217;;Y;5,38;;EUR;Brick, Modified;;White;Part;Brick, Modified 1 x 14 with Groove;Etagere Indigo;C;2;1;14;1
;05/01/2022;7;5;0,26;12;1;;;U;P;4217;;Y;5,38;;EUR;Brick, Modified;;Red;Part;Brick, Modified 1 x 14 with Groove;Etagere Indigo;C;2;1;14;1
;05/01/2022;10;1;0,1;2;1;;;U;P;4345;;Y;2,17;;EUR;Container;;White;Part;Container, Box 2 x 2 x 2;Etagere Indigo;C;2;2;2;2
;05/01/2022;10;3;0,21;1;1;;;U;P;4345;;Y;2,17;;EUR;Container;;Yellow;Part;Container, Box 2 x 2 x 2;Etagere Indigo;C;2;2;2;2
;05/01/2022;10;5;0,08;9;1;;;U;P;4345;;Y;2,17;;EUR;Container;;Red;Part;Container, Box 2 x 2 x 2;Etagere Indigo;C;2;2;2;2
;05/01/2022;10;7;0,22;2;1;;;U;P;4345;;Y;2,17;;EUR;Container;;Blue;Part;Container, Box 2 x 2 x 2;Etagere Indigo;C;2;2;2;2
;05/01/2022;10;9;0,22;5;1;;;U;P;4345;;Y;2,17;;EUR;Container;;Light Gray;Part;Container, Box 2 x 2 x 2;Etagere Indigo;C;2;2;2;2
;05/01/2022;10;11;0,11;7;1;;;U;P;4345;;Y;2,17;;EUR;Container;;Black;Part;Container, Box 2 x 2 x 2;Etagere Indigo;C;2;2;2;2
;05/01/2022;10;16;0,25;1;1;;;U;P;4345;;Y;2,17;;EUR;Container;;Trans-Neon Green;Part;Container, Box 2 x 2 x 2;Etagere Indigo;C;2;2;2;2
;05/01/2022;10;86;0,09;6;1;;;U;P;4345;;Y;2,17;;EUR;Container;;Light Bluish Gray;Part;Container, Box 2 x 2 x 2;Etagere Indigo;C;2;2;2;2
;05/01/2022;4;1;0,11;2;1;;;U;P;4598;;Y;1,87;;EUR;Bracket;;White;Part;Bracket 3 x 2 - 2 x 2 Inverted (Space Seat);Etagere Indigo;C;2;3,4;2;2
;05/01/2022;4;2;0,08;2;1;;;U;P;4598;;Y;1,87;;EUR;Bracket;;Tan;Part;Bracket 3 x 2 - 2 x 2 Inverted (Space Seat);Etagere Indigo;C;2;3,4;2;2
;05/01/2022;4;3;3,31;1;1;;;U;P;4598;;Y;1,87;;EUR;Bracket;;Yellow;Part;Bracket 3 x 2 - 2 x 2 Inverted (Space Seat);Etagere Indigo;C;2;3,4;2;2
;05/01/2022;4;5;0,17;1;1;;;U;P;4598;;Y;1,87;;EUR;Bracket;;Red;Part;Bracket 3 x 2 - 2 x 2 Inverted (Space Seat);Etagere Indigo;C;2;3,4;2;2
;05/01/2022;4;7;0,09;2;1;;;U;P;4598;;Y;1,87;;EUR;Bracket;;Blue;Part;Bracket 3 x 2 - 2 x 2 Inverted (Space Seat);Etagere Indigo;C;2;3,4;2;2
;05/01/2022;4;11;0,1;4;1;;;U;P;4598;;Y;1,87;;EUR;Bracket;;Black;Part;Bracket 3 x 2 - 2 x 2 Inverted (Space Seat);Etagere Indigo;C;2;3,4;2;2
;05/01/2022;4;4;0,1;1;1;;;U;P;4732;;Y;3,87;;EUR;Bracket;;Orange;Part;Bracket 8 x 2 x 1 1/3;Etagere Indigo;C;2;8;2;1,33
