LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;136;85;1,4085;1;;id6573color85.jpg;;U;P;6573;;;3,25;;;Technic, Gear;Technic;Gear;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Technic, Gear Differential, 24-16 Teeth;4;4;4;Malette Noire;B;7;
;;136;9;1,3156;1;;id73071color9.jpg;;U;P;73071;;;1,9;;;Technic, Gear;Technic;Gear;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Technic, Gear Differential 28 Teeth;?;?;?;Malette Noire;B;7;
;;36;86;0,9326;1;;id99009c01color86.jpg;;U;P;99009c01;;;3,63;;;Technic;Technic;;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic Turntable 28 Tooth with Black Top (99009 / 99010);3.75;3.75;2.6;Malette Noire;B;7;
;;136;85;0,1193;2;;id10928color85.jpg;;U;P;10928;;;0,22;;;Technic, Gear;Technic;Gear;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Technic, Gear 8 Tooth with Dual Face;?;?;?;Malette Noire;C;1;
;;136;2;0,2894;2;;id32198color2.jpg;;U;P;32198;;;0,75;;;Technic, Gear;Technic;Gear;P;;Tan;#EED9A4;Solid;;;;;;;;;;;;;;Part;Technic, Gear 20 Tooth Bevel;?;?;?;Malette Noire;C;1;
;;136;11;0,2542;7;;id32269color11.jpg;;U;P;32269;;;1,4;;;Technic, Gear;Technic;Gear;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Technic, Gear 20 Tooth Double Bevel;?;?;?;Malette Noire;C;1;
;;136;2;0,2155;3;;id32269color2.jpg;;U;P;32269;;;1,4;;;Technic, Gear;Technic;Gear;P;;Tan;#EED9A4;Solid;;;;;;;;;;;;;;Part;Technic, Gear 20 Tooth Double Bevel;?;?;?;Malette Noire;C;1;
;;136;86;0,3676;1;;id32269color86.jpg;;U;P;32269;;;1,4;;;Technic, Gear;Technic;Gear;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic, Gear 20 Tooth Double Bevel;?;?;?;Malette Noire;C;1;
;;136;11;0,0721;21;;id32270color11.jpg;;U;P;32270;;;0,58;;;Technic, Gear;Technic;Gear;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Technic, Gear 12 Tooth Double Bevel;1.6;1.6;0.8;Malette Noire;C;1;
;;136;86;0,1222;2;;id32270color86.jpg;;U;P;32270;;;0,58;;;Technic, Gear;Technic;Gear;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Technic, Gear 12 Tooth Double Bevel;1.6;1.6;0.8;Malette Noire;C;1;
