LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;COLUMN;ROW
;;22;10;0,0482;1;;id40902color10.jpg;;U;P;40902;;;1,45;;;Hinge;Hinge;;P;;Dark Gray;#6B5A5A;Solid;;;;;;;;;;;;;;Part;Hinge Brick 2 x 2 Locking with 2 Fingers Vertical and Axle Hole, 9 Teeth;2;2;1;Casier Petit Gris;B;4;
;;22;11;0,0401;1;;id40902color11.jpg;;U;P;40902;;;1,45;;;Hinge;Hinge;;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Hinge Brick 2 x 2 Locking with 2 Fingers Vertical and Axle Hole, 9 Teeth;2;2;1;Casier Petit Gris;B;4;
;;22;86;0,0383;6;;id40902color86.jpg;;U;P;40902;;;1,45;;;Hinge;Hinge;;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Hinge Brick 2 x 2 Locking with 2 Fingers Vertical and Axle Hole, 9 Teeth;2;2;1;Casier Petit Gris;B;4;
;;90;5;0,3057;3;;id4175color5.jpg;;U;P;4175;;;1,23;;;Ladder;Ladder;;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Ladder 1 1/2 x 2 x 2;?;?;?;Casier Petit Gris;B;5;
;;90;9;0,3751;12;;id4175color9.jpg;;U;P;4175;;;1,23;;;Ladder;Ladder;;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Ladder 1 1/2 x 2 x 2;?;?;?;Casier Petit Gris;B;5;
;;90;11;0,1845;35;;id4175color11.jpg;;U;P;4175;;;1,23;;;Ladder;Ladder;;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Ladder 1 1/2 x 2 x 2;?;?;?;Casier Petit Gris;B;5;
;;90;85;0,092;11;;id4175color85.jpg;;U;P;4175;;;1,23;;;Ladder;Ladder;;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Ladder 1 1/2 x 2 x 2;?;?;?;Casier Petit Gris;B;5;
;;90;86;0,1329;2;;id4175color86.jpg;;U;P;4175;;;1,23;;;Ladder;Ladder;;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Ladder 1 1/2 x 2 x 2;?;?;?;Casier Petit Gris;B;5;
;;27;1;0,0457;10;;id2444color1.jpg;;U;P;2444;;;0,81;;;Plate, Modified;Plate;Modified;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Hole;?;?;?;Casier Petit Gris;C;1;
;;27;3;0,0382;14;;id2444color3.jpg;;U;P;2444;;;0,81;;;Plate, Modified;Plate;Modified;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Hole;?;?;?;Casier Petit Gris;C;1;
;;27;5;0,0325;5;;id2444color5.jpg;;U;P;2444;;;0,81;;;Plate, Modified;Plate;Modified;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Hole;?;?;?;Casier Petit Gris;C;1;
;;27;7;0,0545;1;;id2444color7.jpg;;U;P;2444;;;0,81;;;Plate, Modified;Plate;Modified;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Hole;?;?;?;Casier Petit Gris;C;1;
;;27;9;0,0473;9;;id2444color9.jpg;;U;P;2444;;;0,81;;;Plate, Modified;Plate;Modified;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Hole;?;?;?;Casier Petit Gris;C;1;
;;27;11;0,0485;23;;id2444color11.jpg;;U;P;2444;;;0,81;;;Plate, Modified;Plate;Modified;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Hole;?;?;?;Casier Petit Gris;C;1;
;;27;85;0,0455;6;;id2444color85.jpg;;U;P;2444;;;0,81;;;Plate, Modified;Plate;Modified;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Hole;?;?;?;Casier Petit Gris;C;1;
;;27;86;0,0457;7;;id2444color86.jpg;;U;P;2444;;;0,81;;;Plate, Modified;Plate;Modified;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Hole;?;?;?;Casier Petit Gris;C;1;
;;27;1;0,3285;1;;Not Available;;U;P;2817;;;0,86;;;Plate, Modified;Plate;Modified;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Holes;?;?;?;Casier Petit Gris;C;2;
;;27;5;0,0337;6;;id2817color5.jpg;;U;P;2817;;;0,86;;;Plate, Modified;Plate;Modified;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Holes;?;?;?;Casier Petit Gris;C;2;
;;27;7;0,1079;3;;id2817color7.jpg;;U;P;2817;;;0,86;;;Plate, Modified;Plate;Modified;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Holes;?;?;?;Casier Petit Gris;C;2;
;;27;9;0,0676;2;;id2817color9.jpg;;U;P;2817;;;0,86;;;Plate, Modified;Plate;Modified;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Holes;?;?;?;Casier Petit Gris;C;2;
;;27;11;0,0376;40;;Not Available;;U;P;2817;;;0,86;;;Plate, Modified;Plate;Modified;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Holes;?;?;?;Casier Petit Gris;C;2;
;;27;86;0,0369;10;;id2817color86.jpg;;U;P;2817;;;0,86;;;Plate, Modified;Plate;Modified;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Plate, Modified 2 x 2 with Pin Holes;?;?;?;Casier Petit Gris;C;2;
;;7;1;0,1491;8;;id4730color1.jpg;;U;P;4730;;;2;;;Brick, Modified;Brick;Modified;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and No Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;7;3;0,0669;1;;id4730color3.jpg;;U;P;4730;;;2;;;Brick, Modified;Brick;Modified;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and No Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;7;5;0,0497;2;;id4730color5.jpg;;U;P;4730;;;2;;;Brick, Modified;Brick;Modified;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and No Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;7;7;0,0609;13;;id4730color7.jpg;;U;P;4730;;;2;;;Brick, Modified;Brick;Modified;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and No Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;7;11;0,139;16;;id4730color11.jpg;;U;P;4730;;;2;;;Brick, Modified;Brick;Modified;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and No Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;7;1;0,0355;3;;id6232color1.jpg;;U;P;6232;;;1,65;;;Brick, Modified;Brick;Modified;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;7;2;0,0593;4;;id6232color2.jpg;;U;P;6232;;;1,65;;;Brick, Modified;Brick;Modified;P;;Tan;#EED9A4;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;7;3;0,0337;2;;id6232color3.jpg;;U;P;6232;;;1,65;;;Brick, Modified;Brick;Modified;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;7;5;0,0321;7;;id6232color5.jpg;;U;P;6232;;;1,65;;;Brick, Modified;Brick;Modified;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;7;7;0,0525;5;;id6232color7.jpg;;U;P;6232;;;1,65;;;Brick, Modified;Brick;Modified;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;7;9;0,0502;17;;id6232color9.jpg;;U;P;6232;;;1,65;;;Brick, Modified;Brick;Modified;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;7;10;0,0491;2;;id6232color10.jpg;;U;P;6232;;;1,65;;;Brick, Modified;Brick;Modified;P;;Dark Gray;#6B5A5A;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;7;85;0,0368;5;;id6232color85.jpg;;U;P;6232;;;1,65;;;Brick, Modified;Brick;Modified;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;7;86;0,0387;7;;id6232color86.jpg;;U;P;6232;;;1,65;;;Brick, Modified;Brick;Modified;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pin and Axle Hole;?;?;?;Casier Petit Gris;C;3;
;;38;1;0,0373;3;;id2460color1.jpg;;U;P;2460;;;0,98;;;Tile, Modified;Tile;Modified;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Tile, Modified 2 x 2 with Pin;2;2;0;Casier Petit Gris;C;4;
;;38;3;0,0429;5;;id2460color3.jpg;;U;P;2460;;;0,98;;;Tile, Modified;Tile;Modified;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Tile, Modified 2 x 2 with Pin;2;2;0;Casier Petit Gris;C;4;
;;38;5;0,036;9;;id2460color5.jpg;;U;P;2460;;;0,98;;;Tile, Modified;Tile;Modified;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Tile, Modified 2 x 2 with Pin;2;2;0;Casier Petit Gris;C;4;
;;38;7;0,0495;4;;id2460color7.jpg;;U;P;2460;;;0,98;;;Tile, Modified;Tile;Modified;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Tile, Modified 2 x 2 with Pin;2;2;0;Casier Petit Gris;C;4;
;;38;9;0,0517;3;;id2460color9.jpg;;U;P;2460;;;0,98;;;Tile, Modified;Tile;Modified;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Tile, Modified 2 x 2 with Pin;2;2;0;Casier Petit Gris;C;4;
;;38;80;0,074;1;;id2460color80.jpg;;U;P;2460;;;0,98;;;Tile, Modified;Tile;Modified;P;;Dark Green;#2E5543;Solid;;;;;;;;;;;;;;Part;Tile, Modified 2 x 2 with Pin;2;2;0;Casier Petit Gris;C;4;
;;38;85;0,0347;2;;id2460color85.jpg;;U;P;2460;;;0,98;;;Tile, Modified;Tile;Modified;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Tile, Modified 2 x 2 with Pin;2;2;0;Casier Petit Gris;C;4;
;;38;86;0,0402;1;;id2460color86.jpg;;U;P;2460;;;0,98;;;Tile, Modified;Tile;Modified;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Tile, Modified 2 x 2 with Pin;2;2;0;Casier Petit Gris;C;4;
;;7;5;0,0451;4;;id6249color5.jpg;;U;P;6249;;;3,06;;;Brick, Modified;Brick;Modified;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 4 with Pins;2;6;0;Casier Petit Gris;C;4;
;;7;9;0,0519;3;;id6249color9.jpg;;U;P;6249;;;3,06;;;Brick, Modified;Brick;Modified;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 4 with Pins;2;6;0;Casier Petit Gris;C;4;
;;7;10;0,0472;3;;id6249color10.jpg;;U;P;6249;;;3,06;;;Brick, Modified;Brick;Modified;P;;Dark Gray;#6B5A5A;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 4 with Pins;2;6;0;Casier Petit Gris;C;4;
;;7;85;0,0404;2;;id6249color85.jpg;;U;P;6249;;;3,06;;;Brick, Modified;Brick;Modified;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 4 with Pins;2;6;0;Casier Petit Gris;C;4;
;;7;86;0,0397;1;;id6249color86.jpg;;U;P;6249;;;3,06;;;Brick, Modified;Brick;Modified;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 4 with Pins;2;6;0;Casier Petit Gris;C;4;
;;7;7;0,0371;4;;id30000color7.jpg;;U;P;30000;;;1,81;;;Brick, Modified;Brick;Modified;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pins and Axle Hole;?;?;?;Casier Petit Gris;C;4;
;;7;85;0,0424;2;;id30000color85.jpg;;U;P;30000;;;1,81;;;Brick, Modified;Brick;Modified;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pins and Axle Hole;?;?;?;Casier Petit Gris;C;4;
;;7;86;0,036;7;;id30000color86.jpg;;U;P;30000;;;1,81;;;Brick, Modified;Brick;Modified;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pins and Axle Hole;?;?;?;Casier Petit Gris;C;4;
;;535;85;0,1651;1;;Not Available;;U;P;30000pb02;;;1,95;;;Brick, Modified, Decorated;Brick;Modified;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Brick, Modified 2 x 2 with Pins and Axle Hole with Red and White Danger Stripes Pattern (Sticker) - Set 7945;?;?;?;Casier Petit Gris;C;4;
;;438;1;0,0639;1;;id11477color1.jpg;;U;P;11477;;;0,31;;;Slope, Curved;Slope;Curved;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 1 x 2/3;2;1;0.67;Casier Petit Gris;C;5;
;;438;3;0,0834;2;;id11477color3.jpg;;U;P;11477;;;0,31;;;Slope, Curved;Slope;Curved;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 1 x 2/3;2;1;0.67;Casier Petit Gris;C;5;
;;438;5;0,0861;6;;id11477color5.jpg;;U;P;11477;;;0,31;;;Slope, Curved;Slope;Curved;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 1 x 2/3;2;1;0.67;Casier Petit Gris;C;5;
;;438;6;0,0522;3;;id11477color6.jpg;;U;P;11477;;;0,31;;;Slope, Curved;Slope;Curved;P;;Green;#00923D;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 1 x 2/3;2;1;0.67;Casier Petit Gris;C;5;
;;438;7;0,0706;6;;id11477color7.jpg;;U;P;11477;;;0,31;;;Slope, Curved;Slope;Curved;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 1 x 2/3;2;1;0.67;Casier Petit Gris;C;5;
;;438;88;0,0854;3;;id11477color88.jpg;;U;P;11477;;;0,31;;;Slope, Curved;Slope;Curved;P;;Reddish Brown;#89351D;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 1 x 2/3;2;1;0.67;Casier Petit Gris;C;5;
;;438;11;0,0889;2;;id11477color11.jpg;;U;P;11477;;;0,31;;;Slope, Curved;Slope;Curved;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 1 x 2/3;2;1;0.67;Casier Petit Gris;C;5;
;;438;63;0,0614;13;;id11477color63.jpg;;U;P;11477;;;0,31;;;Slope, Curved;Slope;Curved;P;;Dark Blue;#243757;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 1 x 2/3;2;1;0.67;Casier Petit Gris;C;5;
;;438;85;0,0812;2;;id11477color85.jpg;;U;P;11477;;;0,31;;;Slope, Curved;Slope;Curved;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 1 x 2/3;2;1;0.67;Casier Petit Gris;C;5;
;;438;86;0,0808;2;;id11477color86.jpg;;U;P;11477;;;0,31;;;Slope, Curved;Slope;Curved;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 1 x 2/3;2;1;0.67;Casier Petit Gris;C;5;
;;438;89;0,045;7;;id11477color89.jpg;;U;P;11477;;;0,31;;;Slope, Curved;Slope;Curved;P;;Dark Purple;#5F2683;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 1 x 2/3;2;1;0.67;Casier Petit Gris;C;5;
;;438;158;0,0615;1;;id11477color158.jpg;;U;P;11477;;;0,31;;;Slope, Curved;Slope;Curved;P;;Yellowish Green;#E7F2A7;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 1 x 2/3;2;1;0.67;Casier Petit Gris;C;5;
;;31;3;0,0472;3;;id61409color3.jpg;;U;P;61409;;;0,3;;;Slope;Slope;;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Slope 18 2 x 1 x 2/3 with Grille;2;1;0.67;Casier Petit Gris;C;5;
;;31;5;0,0468;2;;id61409color5.jpg;;U;P;61409;;;0,3;;;Slope;Slope;;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Slope 18 2 x 1 x 2/3 with Grille;2;1;0.67;Casier Petit Gris;C;5;
;;31;88;0,0678;7;;id61409color88.jpg;;U;P;61409;;;0,3;;;Slope;Slope;;P;;Reddish Brown;#89351D;Solid;;;;;;;;;;;;;;Part;Slope 18 2 x 1 x 2/3 with Grille;2;1;0.67;Casier Petit Gris;C;5;
;;31;11;0,045;10;;id61409color11.jpg;;U;P;61409;;;0,3;;;Slope;Slope;;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Slope 18 2 x 1 x 2/3 with Grille;2;1;0.67;Casier Petit Gris;C;5;
;;31;34;0,0335;15;;id61409color34.jpg;;U;P;61409;;;0,3;;;Slope;Slope;;P;;Lime;#C4E000;Solid;;;;;;;;;;;;;;Part;Slope 18 2 x 1 x 2/3 with Grille;2;1;0.67;Casier Petit Gris;C;5;
;;31;68;0,0748;2;;id61409color68.jpg;;U;P;61409;;;0,3;;;Slope;Slope;;P;;Dark Orange;#B35408;Solid;;;;;;;;;;;;;;Part;Slope 18 2 x 1 x 2/3 with Grille;2;1;0.67;Casier Petit Gris;C;5;
;;31;85;0,0367;31;;id61409color85.jpg;;U;P;61409;;;0,3;;;Slope;Slope;;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Slope 18 2 x 1 x 2/3 with Grille;2;1;0.67;Casier Petit Gris;C;5;
;;31;1;0,0681;8;;id85984color1.jpg;;U;P;85984;;;0,34;;;Slope;Slope;;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope 30 1 x 2 x 2/3;1;2;0.67;Casier Petit Gris;C;5;
;;31;3;0,0579;2;;id85984color3.jpg;;U;P;85984;;;0,34;;;Slope;Slope;;P;;Yellow;#FFE001;Solid;;;;;;;;;;;;;;Part;Slope 30 1 x 2 x 2/3;1;2;0.67;Casier Petit Gris;C;5;
;;31;5;0,0749;2;;id85984color5.jpg;;U;P;85984;;;0,34;;;Slope;Slope;;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Slope 30 1 x 2 x 2/3;1;2;0.67;Casier Petit Gris;C;5;
;;31;6;0,0655;3;;id85984color6.jpg;;U;P;85984;;;0,34;;;Slope;Slope;;P;;Green;#00923D;Solid;;;;;;;;;;;;;;Part;Slope 30 1 x 2 x 2/3;1;2;0.67;Casier Petit Gris;C;5;
;;31;7;0,0655;2;;id85984color7.jpg;;U;P;85984;;;0,34;;;Slope;Slope;;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Slope 30 1 x 2 x 2/3;1;2;0.67;Casier Petit Gris;C;5;
;;31;11;0,0696;4;;id85984color11.jpg;;U;P;85984;;;0,34;;;Slope;Slope;;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Slope 30 1 x 2 x 2/3;1;2;0.67;Casier Petit Gris;C;5;
;;31;36;0,0517;6;;id85984color36.jpg;;U;P;85984;;;0,34;;;Slope;Slope;;P;;Bright Green;#10CB31;Solid;;;;;;;;;;;;;;Part;Slope 30 1 x 2 x 2/3;1;2;0.67;Casier Petit Gris;C;5;
;;31;85;0,1107;8;;id85984color85.jpg;;U;P;85984;;;0,34;;;Slope;Slope;;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Slope 30 1 x 2 x 2/3;1;2;0.67;Casier Petit Gris;C;5;
;;31;86;0,1393;10;;id85984color86.jpg;;U;P;85984;;;0,34;;;Slope;Slope;;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Slope 30 1 x 2 x 2/3;1;2;0.67;Casier Petit Gris;C;5;
;;27;1;0,0642;93;;id3794acolor1.jpg;;U;P;3794a;;;0,3;;;Plate, Modified;Plate;Modified;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper);1;2;0;Casier Petit Gris;D;1;
;;27;5;0,046;191;;id3794acolor5.jpg;;U;P;3794a;;;0,3;;;Plate, Modified;Plate;Modified;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper);1;2;0;Casier Petit Gris;D;1;
;;27;9;0,1067;38;;id3794acolor9.jpg;;U;P;3794a;;;0,3;;;Plate, Modified;Plate;Modified;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper);1;2;0;Casier Petit Gris;D;1;
;;27;10;0,1478;11;;id3794acolor10.jpg;;U;P;3794a;;;0,3;;;Plate, Modified;Plate;Modified;P;;Dark Gray;#6B5A5A;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper);1;2;0;Casier Petit Gris;D;1;
;;27;11;0,0702;134;;id3794acolor11.jpg;;U;P;3794a;;;0,3;;;Plate, Modified;Plate;Modified;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper);1;2;0;Casier Petit Gris;D;1;
;;27;1;0,3291;3;;id4510color1.jpg;;U;P;4510;;;1,8;;;Plate, Modified;Plate;Modified;P;;White;#FFFFFF;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 8 with Door Rail;?;?;?;Casier Petit Gris;D;2;
;;27;5;0,2662;1;;id4510color5.jpg;;U;P;4510;;;1,8;;;Plate, Modified;Plate;Modified;P;;Red;#B30006;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 8 with Door Rail;?;?;?;Casier Petit Gris;D;2;
;;27;7;0,3704;1;;id4510color7.jpg;;U;P;4510;;;1,8;;;Plate, Modified;Plate;Modified;P;;Blue;#0057A6;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 8 with Door Rail;?;?;?;Casier Petit Gris;D;2;
;;27;9;0,4235;1;;id4510color9.jpg;;U;P;4510;;;1,8;;;Plate, Modified;Plate;Modified;P;;Light Gray;#9C9C9C;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 8 with Door Rail;?;?;?;Casier Petit Gris;D;2;
;;27;11;0,1547;7;;id4510color11.jpg;;U;P;4510;;;1,8;;;Plate, Modified;Plate;Modified;P;;Black;#212121;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 8 with Door Rail;?;?;?;Casier Petit Gris;D;2;
;;27;85;0,1171;4;;id4510color85.jpg;;U;P;4510;;;1,8;;;Plate, Modified;Plate;Modified;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 8 with Door Rail;?;?;?;Casier Petit Gris;D;2;
;;27;86;0,2003;4;;id4510color86.jpg;;U;P;4510;;;1,8;;;Plate, Modified;Plate;Modified;P;;Light Bluish Gray;#AFB5C7;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 8 with Door Rail;?;?;?;Casier Petit Gris;D;2;
;;27;2;0,1628;1;;id3794acolor2.jpg;;U;P;3794a;;;0,3;;;Plate, Modified;Plate;Modified;P;;Tan;#EED9A4;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper);1;2;0;Casier Petit Gris;D;2;
;;27;4;0,0854;1;;id3794acolor4.jpg;;U;P;3794a;;;0,3;;;Plate, Modified;Plate;Modified;P;;Orange;#FF7E14;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper);1;2;0;Casier Petit Gris;D;2;
;;27;6;0,0588;6;;id3794acolor6.jpg;;U;P;3794a;;;0,3;;;Plate, Modified;Plate;Modified;P;;Green;#00923D;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper);1;2;0;Casier Petit Gris;D;2;
;;27;8;0,297;10;;id3794acolor8.jpg;;U;P;3794a;;;0,3;;;Plate, Modified;Plate;Modified;P;;Brown;#532115;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper);1;2;0;Casier Petit Gris;D;2;
;;27;34;0,0693;3;;id3794acolor34.jpg;;U;P;3794a;;;0,3;;;Plate, Modified;Plate;Modified;P;;Lime;#C4E000;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper);1;2;0;Casier Petit Gris;D;2;
;;27;59;0,0981;1;;id3794acolor59.jpg;;U;P;3794a;;;0,3;;;Plate, Modified;Plate;Modified;P;;Dark Red;#6A0E15;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper);1;2;0;Casier Petit Gris;D;2;
;;27;63;0,081;6;;id3794acolor63.jpg;;U;P;3794a;;;0,3;;;Plate, Modified;Plate;Modified;P;;Dark Blue;#243757;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper);1;2;0;Casier Petit Gris;D;2;
;;27;85;0,0982;24;;id3794acolor85.jpg;;U;P;3794a;;;0,3;;;Plate, Modified;Plate;Modified;P;;Dark Bluish Gray;#595D60;Solid;;;;;;;;;;;;;;Part;Plate, Modified 1 x 2 with 1 Stud without Groove (Jumper);1;2;0;Casier Petit Gris;D;2;
